 

stn;time;tre200s0
BER;201907230710;22.5
BER;201907230720;22.7
BER;201907230730;23.3
BER;201907230740;23.1
BER;201907230750;23.9
BER;201907230800;23.7
BER;201907230810;24.6
BER;201907230820;24.5
BER;201907230830;24.9
BER;201907230840;25.2
BER;201907230850;25.3
BER;201907230900;25.6
BER;201907230910;26.2
BER;201907230920;26.2
BER;201907230930;26.9
BER;201907230940;27.5
BER;201907230950;27.6
BER;201907231000;28.2
BER;201907231010;28.4
BER;201907231020;28.4
BER;201907231030;29.1
BER;201907231040;28.7
BER;201907231050;29.7
BER;201907231100;28.9
BER;201907231110;30.1
BER;201907231120;30.1
BER;201907231130;30.8
BER;201907231140;30.1
BER;201907231150;30.1
BER;201907231200;30.7
BER;201907231210;30.1
BER;201907231220;30.9
BER;201907231230;30.8
BER;201907231240;31.8
BER;201907231250;30.6
BER;201907231300;31.0
BER;201907231310;31.8
BER;201907231320;31.4
BER;201907231330;32.0
BER;201907231340;32.5
BER;201907231350;31.4
BER;201907231400;32.7
BER;201907231410;31.7
BER;201907231420;32.3
BER;201907231430;32.1
BER;201907231440;32.1
BER;201907231450;32.0
BER;201907231500;32.3
BER;201907231510;32.5
BER;201907231520;32.8
BER;201907231530;32.3
BER;201907231540;32.4
BER;201907231550;32.5
BER;201907231600;32.3
BER;201907231610;32.6
BER;201907231620;32.6
BER;201907231630;32.5
BER;201907231640;32.2
BER;201907231650;32.3
BER;201907231700;32.0
BER;201907231710;32.2
BER;201907231720;32.3
BER;201907231730;31.9
BER;201907231740;31.8
BER;201907231750;31.6
BER;201907231800;31.0
BER;201907231810;30.9
BER;201907231820;30.2
BER;201907231830;29.6
BER;201907231840;28.9
BER;201907231850;28.2
BER;201907231900;28.2
BER;201907231910;27.2
BER;201907231920;26.6
BER;201907231930;26.5
BER;201907231940;25.7
BER;201907231950;26.1
BER;201907232000;25.5
BER;201907232010;23.8
BER;201907232020;25.8
BER;201907232030;25.2
BER;201907232040;25.4
BER;201907232050;24.4
BER;201907232100;24.7
BER;201907232110;22.2
BER;201907232120;22.6
BER;201907232130;21.8
BER;201907232140;22.2
BER;201907232150;21.5
BER;201907232200;22.5
BER;201907232210;21.6
BER;201907232220;21.7
BER;201907232230;21.6
BER;201907232240;20.6
BER;201907232250;20.4
BER;201907232300;20.1
BER;201907232310;20.8
BER;201907232320;20.9
BER;201907232330;20.8
BER;201907232340;20.0
BER;201907232350;20.6
BER;201907240000;19.7
BER;201907240010;19.5
BER;201907240020;19.4
BER;201907240030;20.2
BER;201907240040;18.2
BER;201907240050;19.7
BER;201907240100;19.6
BER;201907240110;20.0
BER;201907240120;19.8
BER;201907240130;18.1
BER;201907240140;19.9
BER;201907240150;18.4
BER;201907240200;18.7
BER;201907240210;19.2
BER;201907240220;18.8
BER;201907240230;18.5
BER;201907240240;18.2
BER;201907240250;18.9
BER;201907240300;18.8
BER;201907240310;18.6
BER;201907240320;18.0
BER;201907240330;18.0
BER;201907240340;18.2
BER;201907240350;18.2
BER;201907240400;18.6
BER;201907240410;17.4
BER;201907240420;18.0
BER;201907240430;18.3
BER;201907240440;16.5
BER;201907240450;17.7
BER;201907240500;19.0
BER;201907240510;18.9
BER;201907240520;19.7
BER;201907240530;19.7
BER;201907240540;20.1
BER;201907240550;20.5
BER;201907240600;21.1
BER;201907240610;21.9
BER;201907240620;22.5
BER;201907240630;23.5
BER;201907240640;23.9
BER;201907240650;23.7
BER;201907240700;24.6
BER;201907240710;25.2
BER;201907240720;25.7
BER;201907240730;25.7
BER;201907240740;26.1
BER;201907240750;26.5
BER;201907240800;26.9
BER;201907240810;27.2
BER;201907240820;27.5
BER;201907240830;27.4
BER;201907240840;27.6
BER;201907240850;28.4
BER;201907240900;28.3
BER;201907240910;28.8
BER;201907240920;29.2
BER;201907240930;29.4
BER;201907240940;29.7
BER;201907240950;29.9
BER;201907241000;30.0
BER;201907241010;30.1
BER;201907241020;31.0
BER;201907241030;30.6
BER;201907241040;31.1
BER;201907241050;31.2
BER;201907241100;31.9
BER;201907241110;31.5
BER;201907241120;31.7
BER;201907241130;32.8
BER;201907241140;32.7
BER;201907241150;32.8
BER;201907241200;32.9
BER;201907241210;33.2
BER;201907241220;33.4
BER;201907241230;32.8
BER;201907241240;34.3
BER;201907241250;33.2
BER;201907241300;33.3
BER;201907241310;33.3
BER;201907241320;33.8
BER;201907241330;33.7
BER;201907241340;33.9
BER;201907241350;33.9
BER;201907241400;34.1
BER;201907241410;34.3
BER;201907241420;34.1
BER;201907241430;33.9
BER;201907241440;34.2
BER;201907241450;34.3
BER;201907241500;34.4
BER;201907241510;34.6
BER;201907241520;34.5
BER;201907241530;34.9
BER;201907241540;34.4
BER;201907241550;34.3
BER;201907241600;34.4
BER;201907241610;34.6
BER;201907241620;34.3
BER;201907241630;34.1
BER;201907241640;34.0
BER;201907241650;34.0
BER;201907241700;33.7
BER;201907241710;33.9
BER;201907241720;33.7
BER;201907241730;33.9
BER;201907241740;33.1
BER;201907241750;32.4
BER;201907241800;31.7
BER;201907241810;30.0
BER;201907241820;30.4
BER;201907241830;28.8
BER;201907241840;28.8
BER;201907241850;27.2
BER;201907241900;26.1
BER;201907241910;25.8
BER;201907241920;26.8
BER;201907241930;27.1
BER;201907241940;26.3
BER;201907241950;24.3
BER;201907242000;23.2
BER;201907242010;23.9
BER;201907242020;23.9
BER;201907242030;23.6
BER;201907242040;22.1
BER;201907242050;24.6
BER;201907242100;22.9
BER;201907242110;21.4
BER;201907242120;22.5
BER;201907242130;22.9
BER;201907242140;23.7
BER;201907242150;21.8
BER;201907242200;20.9
BER;201907242210;21.5
BER;201907242220;21.6
BER;201907242230;20.8
BER;201907242240;22.8
BER;201907242250;23.5
BER;201907242300;21.0
BER;201907242310;22.8
BER;201907242320;21.1
BER;201907242330;20.2
BER;201907242340;21.0
BER;201907242350;19.3
BER;201907250000;20.2
BER;201907250010;19.3
BER;201907250020;19.4
BER;201907250030;20.1
BER;201907250040;19.2
BER;201907250050;18.9
BER;201907250100;19.9
BER;201907250110;20.1
BER;201907250120;19.6
BER;201907250130;17.5
BER;201907250140;19.0
BER;201907250150;18.5
BER;201907250200;18.6
BER;201907250210;19.8
BER;201907250220;18.4
BER;201907250230;19.3
BER;201907250240;18.7
BER;201907250250;19.4
BER;201907250300;19.4
BER;201907250310;17.9
BER;201907250320;18.4
BER;201907250330;17.3
BER;201907250340;16.7
BER;201907250350;17.3
BER;201907250400;16.8
BER;201907250410;16.8
BER;201907250420;16.2
BER;201907250430;16.6
BER;201907250440;17.3
BER;201907250450;17.6
BER;201907250500;18.1
BER;201907250510;18.1
BER;201907250520;18.7
BER;201907250530;19.6
BER;201907250540;20.1
BER;201907250550;20.3
BER;201907250600;21.1
BER;201907250610;21.6
BER;201907250620;21.5
BER;201907250630;22.3
BER;201907250640;23.1
BER;201907250650;23.4
BER;201907250700;23.9
BER;201907250710;24.7
BER;201907250720;24.9
BER;201907250730;25.2
BER;201907250740;25.6
BER;201907250750;26.0
BER;201907250800;26.4
BER;201907250810;27.0
BER;201907250820;27.3
BER;201907250830;28.0
BER;201907250840;28.0
BER;201907250850;28.3
BER;201907250900;29.2
BER;201907250910;28.8
BER;201907250920;29.2
BER;201907250930;29.0
BER;201907250940;29.3
BER;201907250950;30.3
BER;201907251000;30.0
BER;201907251010;30.2
BER;201907251020;31.2
BER;201907251030;31.8
BER;201907251040;31.0
BER;201907251050;31.2
BER;201907251100;31.3
BER;201907251110;32.4
BER;201907251120;32.4
BER;201907251130;32.8
BER;201907251140;32.7
BER;201907251150;32.6
BER;201907251200;32.4
BER;201907251210;32.7
BER;201907251220;33.0
BER;201907251230;33.8
BER;201907251240;34.4
BER;201907251250;33.7
BER;201907251300;34.2
BER;201907251310;34.9
BER;201907251320;35.1
BER;201907251330;34.9
BER;201907251340;34.2
BER;201907251350;35.0
BER;201907251400;34.5
BER;201907251410;34.4
BER;201907251420;35.1
BER;201907251430;35.0
BER;201907251440;35.4
BER;201907251450;34.7
BER;201907251500;34.2
BER;201907251510;34.2
BER;201907251520;34.5
BER;201907251530;35.2
BER;201907251540;34.6
BER;201907251550;34.3
BER;201907251600;34.1
BER;201907251610;33.6
BER;201907251620;33.7
BER;201907251630;33.2
BER;201907251640;33.6
BER;201907251650;33.1
BER;201907251700;32.9
BER;201907251710;32.5
BER;201907251720;32.0
BER;201907251730;31.4
BER;201907251740;31.1
BER;201907251750;30.4
BER;201907251800;30.8
BER;201907251810;30.5
BER;201907251820;29.6
BER;201907251830;29.8
BER;201907251840;29.5
BER;201907251850;28.5
BER;201907251900;27.6
BER;201907251910;27.7
BER;201907251920;27.7
BER;201907251930;26.6
BER;201907251940;24.5
BER;201907251950;26.4
BER;201907252000;25.7
BER;201907252010;25.4
BER;201907252020;26.9
BER;201907252030;26.6
BER;201907252040;25.1
BER;201907252050;25.4
BER;201907252100;26.1
BER;201907252110;26.7
BER;201907252120;26.3
BER;201907252130;26.8
BER;201907252140;26.5
BER;201907252150;26.3
BER;201907252200;26.0
BER;201907252210;26.0
BER;201907252220;25.8
BER;201907252230;25.8
BER;201907252240;25.3
BER;201907252250;25.5
BER;201907252300;25.5
BER;201907252310;25.7
BER;201907252320;25.6
BER;201907252330;25.2
BER;201907252340;24.6
BER;201907252350;24.6
BER;201907260000;24.1
BER;201907260010;24.2
BER;201907260020;23.9
BER;201907260030;23.9
BER;201907260040;23.9
BER;201907260050;24.2
BER;201907260100;24.3
BER;201907260110;23.9
BER;201907260120;23.5
BER;201907260130;23.2
BER;201907260140;22.8
BER;201907260150;22.5
BER;201907260200;22.5
BER;201907260210;22.5
BER;201907260220;22.7
BER;201907260230;22.3
BER;201907260240;21.4
BER;201907260250;20.9
BER;201907260300;21.2
BER;201907260310;21.0
BER;201907260320;21.7
BER;201907260330;21.5
BER;201907260340;22.1
BER;201907260350;22.2
BER;201907260400;21.9
BER;201907260410;22.0
BER;201907260420;22.0
BER;201907260430;22.1
BER;201907260440;21.8
BER;201907260450;21.9
BER;201907260500;21.7
BER;201907260510;22.1
BER;201907260520;22.5
BER;201907260530;22.7
BER;201907260540;22.9
BER;201907260550;23.0
BER;201907260600;23.0
BER;201907260610;23.3
BER;201907260620;24.0
BER;201907260630;23.9
BER;201907260640;24.1
BER;201907260650;23.9
BER;201907260700;24.1
BER;201907260710;24.4
BER;201907260720;24.7
BER;201907260730;25.3
BER;201907260740;24.8
BER;201907260750;26.0
BER;201907260800;25.4
BER;201907260810;26.1
BER;201907260820;26.2
BER;201907260830;26.3
BER;201907260840;27.0
BER;201907260850;26.8
BER;201907260900;28.0
BER;201907260910;27.6
BER;201907260920;27.9
BER;201907260930;27.8
BER;201907260940;28.4
BER;201907260950;28.4
BER;201907261000;29.4
BER;201907261010;29.2
BER;201907261020;29.4
BER;201907261030;29.4
BER;201907261040;29.9
BER;201907261050;29.9
BER;201907261100;30.3
BER;201907261110;30.4
BER;201907261120;31.1
BER;201907261130;31.0
BER;201907261140;31.0
BER;201907261150;30.5
BER;201907261200;31.1
BER;201907261210;32.2
BER;201907261220;32.3
BER;201907261230;31.3
BER;201907261240;31.4
BER;201907261250;31.5
BER;201907261300;32.0
BER;201907261310;31.6
BER;201907261320;31.9
BER;201907261330;31.8
BER;201907261340;32.5
BER;201907261350;32.4
BER;201907261400;31.9
BER;201907261410;32.5
BER;201907261420;32.4
BER;201907261430;32.8
BER;201907261440;32.7
BER;201907261450;32.4
BER;201907261500;32.8
BER;201907261510;32.5
BER;201907261520;32.2
BER;201907261530;33.3
BER;201907261540;32.5
BER;201907261550;32.4
BER;201907261600;31.3
BER;201907261610;31.5
BER;201907261620;31.4
BER;201907261630;30.9
BER;201907261640;29.7
BER;201907261650;29.3
BER;201907261700;28.1
BER;201907261710;25.8
BER;201907261720;24.6
BER;201907261730;24.1
BER;201907261740;22.4
BER;201907261750;22.2
BER;201907261800;22.1
BER;201907261810;22.4
BER;201907261820;21.7
BER;201907261830;21.1
BER;201907261840;20.1
BER;201907261850;19.8
BER;201907261900;19.5
BER;201907261910;19.3
BER;201907261920;19.2
BER;201907261930;19.1
BER;201907261940;19.0
BER;201907261950;18.9
BER;201907262000;19.0
BER;201907262010;19.0
BER;201907262020;18.9
BER;201907262030;18.8
BER;201907262040;19.0
BER;201907262050;19.0
BER;201907262100;19.1
BER;201907262110;19.0
BER;201907262120;19.1
BER;201907262130;19.1
BER;201907262140;19.0
BER;201907262150;19.0
BER;201907262200;19.0
BER;201907262210;18.7
BER;201907262220;18.8
BER;201907262230;18.9
BER;201907262240;18.7
BER;201907262250;18.7
BER;201907262300;18.7
BER;201907262310;18.5
BER;201907262320;18.6
BER;201907262330;18.5
BER;201907262340;18.5
BER;201907262350;18.6
BER;201907270000;18.6
BER;201907270010;19.0
BER;201907270020;18.9
BER;201907270030;18.7
BER;201907270040;18.7
BER;201907270050;18.5
BER;201907270100;18.5
BER;201907270110;18.6
BER;201907270120;18.5
BER;201907270130;18.4
BER;201907270140;18.5
BER;201907270150;18.7
BER;201907270200;18.4
BER;201907270210;18.5
BER;201907270220;18.5
BER;201907270230;18.6
BER;201907270240;18.3
BER;201907270250;18.5
BER;201907270300;18.2
BER;201907270310;18.5
BER;201907270320;18.1
BER;201907270330;18.0
BER;201907270340;18.0
BER;201907270350;17.9
BER;201907270400;18.1
BER;201907270410;18.0
BER;201907270420;18.0
BER;201907270430;18.1
BER;201907270440;18.0
BER;201907270450;17.9
BER;201907270500;17.8
BER;201907270510;17.8
BER;201907270520;18.0
BER;201907270530;18.1
BER;201907270540;18.2
BER;201907270550;18.3
BER;201907270600;18.5
BER;201907270610;18.6
BER;201907270620;18.7
BER;201907270630;18.7
BER;201907270640;18.9
BER;201907270650;19.3
BER;201907270700;19.3
BER;201907270710;18.9
BER;201907270720;19.1
BER;201907270730;19.3
BER;201907270740;19.5
BER;201907270750;19.9
BER;201907270800;20.3
BER;201907270810;20.3
BER;201907270820;20.9
BER;201907270830;22.1
BER;201907270840;20.9
BER;201907270850;21.1
BER;201907270900;20.9
BER;201907270910;21.6
BER;201907270920;21.6
BER;201907270930;21.8
BER;201907270940;22.1
BER;201907270950;21.8
BER;201907271000;22.3
BER;201907271010;22.8
BER;201907271020;23.0
BER;201907271030;22.5
BER;201907271040;23.1
BER;201907271050;23.4
BER;201907271100;24.1
BER;201907271110;23.9
BER;201907271120;23.8
BER;201907271130;24.3
BER;201907271140;24.3
BER;201907271150;23.9
BER;201907271200;24.5
BER;201907271210;23.4
BER;201907271220;23.4
BER;201907271230;22.9
BER;201907271240;23.7
BER;201907271250;25.2
BER;201907271300;24.0
BER;201907271310;24.0
BER;201907271320;23.6
BER;201907271330;23.7
BER;201907271340;23.5
BER;201907271350;22.9
BER;201907271400;20.9
BER;201907271410;18.7
BER;201907271420;18.0
BER;201907271430;17.8
BER;201907271440;17.8
BER;201907271450;17.8
BER;201907271500;18.1
BER;201907271510;18.4
BER;201907271520;18.8
BER;201907271530;19.3
BER;201907271540;19.6
BER;201907271550;19.6
BER;201907271600;19.7
BER;201907271610;19.9
BER;201907271620;20.1
BER;201907271630;20.5
BER;201907271640;20.4
BER;201907271650;20.5
BER;201907271700;20.1
BER;201907271710;20.2
BER;201907271720;20.3
BER;201907271730;20.2
BER;201907271740;20.3
BER;201907271750;20.1
BER;201907271800;20.0
BER;201907271810;19.9
BER;201907271820;19.7
BER;201907271830;19.5
BER;201907271840;19.6
BER;201907271850;19.2
BER;201907271900;19.3
BER;201907271910;18.4
BER;201907271920;18.7
BER;201907271930;18.5
BER;201907271940;18.4
BER;201907271950;18.2
BER;201907272000;18.3
BER;201907272010;18.0
BER;201907272020;18.0
BER;201907272030;17.8
BER;201907272040;17.8
BER;201907272050;17.9
BER;201907272100;17.8
BER;201907272110;17.9
BER;201907272120;17.8
BER;201907272130;17.8
BER;201907272140;17.6
BER;201907272150;17.5
BER;201907272200;17.4
BER;201907272210;17.4
BER;201907272220;17.4
BER;201907272230;17.4
BER;201907272240;17.4
BER;201907272250;17.4
BER;201907272300;17.3
BER;201907272310;17.2
BER;201907272320;17.2
BER;201907272330;17.2
BER;201907272340;17.1
BER;201907272350;17.2
BER;201907280000;17.2
BER;201907280010;17.2
BER;201907280020;17.3
BER;201907280030;17.4
BER;201907280040;17.4
BER;201907280050;17.3
BER;201907280100;17.0
BER;201907280110;16.9
BER;201907280120;16.7
BER;201907280130;16.5
BER;201907280140;16.3
BER;201907280150;16.1
BER;201907280200;16.0
BER;201907280210;15.9
BER;201907280220;15.8
BER;201907280230;15.8
BER;201907280240;15.8
BER;201907280250;15.8
BER;201907280300;15.8
BER;201907280310;15.8
BER;201907280320;15.8
BER;201907280330;15.9
BER;201907280340;16.0
BER;201907280350;15.9
BER;201907280400;15.9
BER;201907280410;15.9
BER;201907280420;15.9
BER;201907280430;15.9
BER;201907280440;15.9
BER;201907280450;15.9
BER;201907280500;16.0
BER;201907280510;16.1
BER;201907280520;16.1
BER;201907280530;16.1
BER;201907280540;16.3
BER;201907280550;16.4
BER;201907280600;16.5
BER;201907280610;16.4
BER;201907280620;16.5
BER;201907280630;16.6
BER;201907280640;16.7
BER;201907280650;16.7
BER;201907280700;16.8
BER;201907280710;16.7
BER;201907280720;16.8
BER;201907280730;16.8
BER;201907280740;16.9
BER;201907280750;17.1
BER;201907280800;16.9
BER;201907280810;17.1
BER;201907280820;17.1
BER;201907280830;16.9
BER;201907280840;16.9
BER;201907280850;17.0
BER;201907280900;17.0
BER;201907280910;17.1
BER;201907280920;17.0
BER;201907280930;17.1
BER;201907280940;17.0
BER;201907280950;17.0
BER;201907281000;17.0
BER;201907281010;16.9
BER;201907281020;16.7
BER;201907281030;16.7
BER;201907281040;16.6
BER;201907281050;16.5
BER;201907281100;16.5
BER;201907281110;16.4
BER;201907281120;16.3
BER;201907281130;16.3
BER;201907281140;16.4
BER;201907281150;16.4
BER;201907281200;16.4
BER;201907281210;16.2
BER;201907281220;16.3
BER;201907281230;16.3
BER;201907281240;16.3
BER;201907281250;16.5
BER;201907281300;16.3
BER;201907281310;16.3
BER;201907281320;16.2
BER;201907281330;16.2
BER;201907281340;16.0
BER;201907281350;16.0
BER;201907281400;16.1
BER;201907281410;16.0
BER;201907281420;16.0
BER;201907281430;15.9
BER;201907281440;15.9
BER;201907281450;15.8
BER;201907281500;15.8
BER;201907281510;15.7
BER;201907281520;15.7
BER;201907281530;15.8
BER;201907281540;15.9
BER;201907281550;15.9
BER;201907281600;15.9
BER;201907281610;16.0
BER;201907281620;15.9
BER;201907281630;15.9
BER;201907281640;15.8
BER;201907281650;15.7
BER;201907281700;15.6
BER;201907281710;15.7
BER;201907281720;15.7
BER;201907281730;15.7
BER;201907281740;15.6
BER;201907281750;15.6
BER;201907281800;15.6
BER;201907281810;15.7
BER;201907281820;15.8
BER;201907281830;15.7
BER;201907281840;15.7
BER;201907281850;15.8
BER;201907281900;15.7
