Typ,ID,Time,Temp,lon,lat,altitude
Bicycle,1,2019-06-27 00:12:30,23.03,7.456809,46.98145,525
Bicycle,1,2019-06-27 00:12:40,23.04,7.456789,46.98181,526
Bicycle,1,2019-06-27 00:12:50,23.01,7.456789,46.98216,527
Bicycle,1,2019-06-27 00:13:00,22.97,7.456821,46.98249,527
Bicycle,1,2019-06-27 00:13:10,22.91,7.456968,46.98279,528
Bicycle,1,2019-06-27 00:13:20,22.88,7.457156,46.98307,528
Bicycle,1,2019-06-27 00:13:30,22.84,7.457285,46.98336,528
Bicycle,1,2019-06-27 00:13:40,22.78,7.45735,46.98368,529
Bicycle,1,2019-06-27 00:13:50,22.77,7.457341,46.98401,529
Bicycle,1,2019-06-27 00:14:00,22.77,7.457301,46.98432,529
Bicycle,1,2019-06-27 00:14:10,22.77,7.457249,46.98461,531
Bicycle,1,2019-06-27 00:14:20,22.76,7.457243,46.9849,531
Bicycle,1,2019-06-27 00:14:30,22.73,7.457203,46.9852,531
Bicycle,1,2019-06-27 00:14:40,22.71,7.457181,46.9855,531
Bicycle,1,2019-06-27 00:14:50,22.71,7.457169,46.98581,531
Bicycle,1,2019-06-27 00:15:00,22.71,7.457153,46.98614,532
Bicycle,1,2019-06-27 00:15:10,22.71,7.457119,46.98647,532
Bicycle,1,2019-06-27 00:15:20,22.71,7.457115,46.9868,531
Bicycle,1,2019-06-27 00:15:30,22.71,7.457101,46.98713,531
Bicycle,1,2019-06-27 00:15:40,22.71,7.457073,46.98747,531
Bicycle,1,2019-06-27 00:15:50,22.77,7.457044,46.98779,532
Bicycle,1,2019-06-27 00:16:00,22.78,7.457011,46.98811,531
Bicycle,1,2019-06-27 00:16:10,22.84,7.456989,46.98841,531
Bicycle,1,2019-06-27 00:16:20,22.88,7.456981,46.98869,533
Bicycle,1,2019-06-27 00:16:30,22.91,7.456958,46.98897,536
Bicycle,1,2019-06-27 00:16:40,22.92,7.456893,46.98927,541
Bicycle,1,2019-06-27 00:17:00,22.97,7.456806,46.98989,542
Bicycle,1,2019-06-27 00:17:10,22.97,7.456785,46.99021,542
Bicycle,1,2019-06-27 00:17:20,22.97,7.45678,46.99053,544
Bicycle,1,2019-06-27 00:17:30,22.97,7.456808,46.99083,544
Bicycle,1,2019-06-27 00:17:40,22.97,7.456808,46.99113,546
Bicycle,1,2019-06-27 00:17:50,22.97,7.456853,46.99145,547
Bicycle,1,2019-06-27 00:18:00,22.97,7.456911,46.99178,547
Bicycle,1,2019-06-27 00:18:40,22.91,7.457804,46.99262,548
Bicycle,1,2019-06-27 00:18:50,22.91,7.458144,46.99269,550
Bicycle,1,2019-06-27 00:19:00,22.91,7.458451,46.99276,552
Bicycle,1,2019-06-27 00:19:10,22.91,7.458739,46.99283,553
Bicycle,1,2019-06-27 00:19:20,22.91,7.45903,46.99292,555
Bicycle,1,2019-06-27 00:19:30,22.91,7.459333,46.99301,555
Bicycle,1,2019-06-27 00:19:40,22.91,7.459646,46.99312,556
Bicycle,1,2019-06-27 00:19:50,22.93,7.459958,46.99315,555
Bicycle,1,2019-06-27 00:20:00,22.97,7.460189,46.9929,555
Bicycle,1,2019-06-27 00:20:10,22.95,7.460444,46.99259,552
Bicycle,1,2019-06-27 00:20:20,22.87,7.460669,46.99229,551
Bicycle,1,2019-06-27 00:20:30,22.73,7.46091,46.99198,550
Bicycle,1,2019-06-27 00:20:40,22.61,7.461144,46.99166,549
Bicycle,1,2019-06-27 00:20:50,22.53,7.461368,46.99136,548
Bicycle,1,2019-06-27 00:21:00,22.49,7.461573,46.99103,549
Bicycle,1,2019-06-27 00:21:10,22.44,7.461796,46.99072,550
Bicycle,1,2019-06-27 00:21:20,22.39,7.461994,46.99044,552
Bicycle,1,2019-06-27 00:21:30,22.31,7.4622,46.99016,553
Bicycle,1,2019-06-27 00:21:40,22.23,7.462416,46.98987,554
Bicycle,1,2019-06-27 00:21:50,22.16,7.462623,46.9896,555
Bicycle,1,2019-06-27 00:22:00,22.1,7.462816,46.98932,556
Bicycle,1,2019-06-27 00:22:10,22.09,7.462836,46.98897,557
Bicycle,1,2019-06-27 00:22:20,22.04,7.462376,46.98874,557
Bicycle,1,2019-06-27 00:22:30,22.04,7.461895,46.98857,557
Bicycle,1,2019-06-27 00:22:40,22.04,7.461469,46.98821,553
Bicycle,1,2019-06-27 00:22:50,21.99,7.461769,46.98769,551
Bicycle,1,2019-06-27 00:23:00,21.88,7.462019,46.98719,550
Bicycle,1,2019-06-27 00:23:10,21.8,7.462263,46.98669,550
Bicycle,1,2019-06-27 00:23:20,21.77,7.46247,46.98623,551
Bicycle,1,2019-06-27 00:23:30,21.77,7.462503,46.98582,550
Bicycle,1,2019-06-27 00:23:40,21.77,7.462233,46.98537,547
Bicycle,1,2019-06-27 00:23:50,21.77,7.461958,46.98487,544
Bicycle,1,2019-06-27 00:24:00,21.76,7.461673,46.98434,543
Bicycle,1,2019-06-27 00:24:10,21.81,7.461465,46.98387,543
Bicycle,1,2019-06-27 00:24:20,21.88,7.46148,46.98348,542
Bicycle,1,2019-06-27 00:24:30,21.96,7.461486,46.98318,540
Bicycle,1,2019-06-27 00:24:40,22,7.461244,46.98279,538
Bicycle,1,2019-06-27 00:24:50,22.02,7.460735,46.98236,535
Bicycle,1,2019-06-27 00:25:00,21.94,7.459726,46.98228,533
Bicycle,1,2019-06-27 00:25:10,21.85,7.458976,46.98248,531
Bicycle,1,2019-06-27 00:25:20,21.8,7.458348,46.9826,531
Bicycle,1,2019-06-27 00:25:30,21.78,7.457788,46.98286,529
Bicycle,1,2019-06-27 00:25:40,21.83,7.457071,46.9828,527
Bicycle,1,2019-06-27 00:25:50,21.84,7.456733,46.9824,527
Bicycle,1,2019-06-27 00:26:00,21.84,7.456726,46.9819,526
Bicycle,1,2019-06-27 00:26:10,21.78,7.456738,46.98139,524
Bicycle,1,2019-06-27 00:26:20,21.77,7.456763,46.98078,521
Bicycle,1,2019-06-27 00:26:30,21.79,7.456834,46.9803,522
Bicycle,1,2019-06-27 00:26:40,21.88,7.456846,46.97978,525
Bicycle,1,2019-06-27 00:26:50,22.01,7.45695,46.97932,527
Bicycle,1,2019-06-27 00:27:00,22.1,7.456989,46.97884,524
Bicycle,1,2019-06-27 00:27:10,22.17,7.457018,46.97838,523
Bicycle,1,2019-06-27 00:27:20,22.13,7.457021,46.9779,522
Bicycle,1,2019-06-27 00:27:30,22.06,7.456933,46.97747,523
Bicycle,1,2019-06-27 00:27:40,21.96,7.456808,46.97706,521
Bicycle,1,2019-06-27 00:27:50,21.9,7.456683,46.97667,520
Bicycle,1,2019-06-27 00:28:00,21.9,7.456561,46.97629,520
Bicycle,1,2019-06-27 00:28:10,21.9,7.456416,46.97596,520
Bicycle,1,2019-06-27 00:28:20,21.9,7.456246,46.97567,522
Bicycle,1,2019-06-27 00:28:30,21.89,7.455968,46.97537,522
Bicycle,1,2019-06-27 00:28:40,21.84,7.455671,46.97512,522
Bicycle,1,2019-06-27 00:28:50,21.84,7.455324,46.97492,523
Bicycle,1,2019-06-27 00:29:00,21.85,7.454973,46.97475,526
Bicycle,1,2019-06-27 00:29:10,21.9,7.454613,46.97461,528
Bicycle,1,2019-06-27 00:29:20,21.97,7.454251,46.97445,528
Bicycle,1,2019-06-27 00:29:30,22.02,7.453876,46.97431,528
Bicycle,1,2019-06-27 00:29:40,22.04,7.45352,46.97417,528
Bicycle,1,2019-06-27 00:29:50,22.1,7.453139,46.97402,528
Bicycle,1,2019-06-27 00:30:00,22.15,7.452728,46.97388,527
Bicycle,1,2019-06-27 00:30:10,22.17,7.452336,46.97372,528
Bicycle,1,2019-06-27 00:30:20,22.17,7.451968,46.97357,529
Bicycle,1,2019-06-27 00:30:30,22.17,7.451613,46.97342,532
Bicycle,1,2019-06-27 00:30:40,22.17,7.451246,46.97329,533
Bicycle,1,2019-06-27 00:30:50,22.17,7.450914,46.97312,533
Bicycle,1,2019-06-27 00:31:00,22.19,7.450543,46.97297,533
Bicycle,1,2019-06-27 00:31:10,22.24,7.450133,46.97278,534
Bicycle,1,2019-06-27 00:31:20,22.24,7.449681,46.97258,534
Bicycle,1,2019-06-27 00:31:30,22.29,7.449231,46.97239,534
Bicycle,1,2019-06-27 00:31:40,22.31,7.448789,46.97221,535
Bicycle,1,2019-06-27 00:31:50,22.33,7.448363,46.97202,537
Bicycle,1,2019-06-27 00:32:00,22.37,7.447913,46.97183,538
Bicycle,1,2019-06-27 00:32:10,22.37,7.447369,46.97161,537.5
Bicycle,1,2019-06-27 00:32:20,22.32,7.446861,46.97138,537
Bicycle,1,2019-06-27 00:32:30,22.31,7.446421,46.97111,537
Bicycle,1,2019-06-27 00:32:40,22.31,7.446043,46.97081,537
Bicycle,1,2019-06-27 00:32:50,22.31,7.445711,46.9705,536
Bicycle,1,2019-06-27 00:33:00,22.31,7.445419,46.97019,536
Bicycle,1,2019-06-27 00:33:10,22.31,7.445115,46.96989,537
Bicycle,1,2019-06-27 00:33:20,22.31,7.444813,46.96956,536
Bicycle,1,2019-06-27 00:33:30,22.34,7.444521,46.96923,537
Bicycle,1,2019-06-27 00:33:40,22.37,7.444258,46.96889,537
Bicycle,1,2019-06-27 00:33:50,22.32,7.444043,46.96852,536
Bicycle,1,2019-06-27 00:34:00,22.31,7.443831,46.96815,536
Bicycle,1,2019-06-27 00:34:10,22.27,7.443738,46.96779,535
Bicycle,1,2019-06-27 00:35:00,22.24,7.443691,46.96719,539
Bicycle,1,2019-06-27 00:35:10,22.24,7.443683,46.96719,539
Bicycle,1,2019-06-27 00:35:20,22.24,7.443675,46.96719,539
Bicycle,1,2019-06-27 00:35:30,22.24,7.443671,46.96719,539
Bicycle,1,2019-06-27 00:35:40,22.24,7.443671,46.96719,539
Bicycle,1,2019-06-27 00:35:50,22.24,7.443664,46.96718,539
Bicycle,1,2019-06-27 00:36:00,22.24,7.443619,46.96683,541
Bicycle,1,2019-06-27 00:36:10,22.26,7.443514,46.96646,542
Bicycle,1,2019-06-27 00:36:20,22.26,7.443434,46.96608,545
Bicycle,1,2019-06-27 00:36:30,22.31,7.443326,46.96567,545
Bicycle,1,2019-06-27 00:36:40,22.28,7.443186,46.96531,544
Bicycle,1,2019-06-27 00:36:50,22.31,7.44302,46.96494,544
Bicycle,1,2019-06-27 00:37:00,22.31,7.442851,46.96455,545
Bicycle,1,2019-06-27 00:37:10,22.31,7.442621,46.96417,545
Bicycle,1,2019-06-27 00:37:20,22.31,7.442346,46.96384,544
Bicycle,1,2019-06-27 00:37:30,22.35,7.442029,46.9635,545
Bicycle,1,2019-06-27 00:37:40,22.39,7.441681,46.96314,542
Bicycle,1,2019-06-27 00:37:50,22.47,7.441353,46.96272,539
Bicycle,1,2019-06-27 00:38:00,22.55,7.440938,46.9623,537
Bicycle,1,2019-06-27 00:38:10,22.59,7.440543,46.96188,535
Bicycle,1,2019-06-27 00:38:20,22.64,7.440691,46.96132,533
Bicycle,1,2019-06-27 00:38:30,22.64,7.440585,46.96098,532
Bicycle,1,2019-06-27 00:38:40,22.64,7.440466,46.96066,530
Bicycle,1,2019-06-27 00:38:50,22.68,7.440409,46.96036,530
Bicycle,1,2019-06-27 00:39:00,22.64,7.440291,46.96006,531
Bicycle,1,2019-06-27 00:39:10,22.64,7.440173,46.95968,531
Bicycle,1,2019-06-27 00:39:20,22.58,7.440015,46.95933,533
Bicycle,1,2019-06-27 00:39:30,22.57,7.439819,46.95896,533
Bicycle,1,2019-06-27 00:39:40,22.57,7.439629,46.95858,532
Bicycle,1,2019-06-27 00:39:50,22.57,7.439411,46.95822,532
Bicycle,1,2019-06-27 00:40:00,22.57,7.439256,46.95784,533
Bicycle,1,2019-06-27 00:40:10,22.6,7.439068,46.95748,531
Bicycle,1,2019-06-27 00:40:20,22.66,7.438998,46.9572,530
Bicycle,1,2019-06-27 00:40:30,22.71,7.439008,46.95685,529
Bicycle,1,2019-06-27 00:40:40,22.77,7.439028,46.9564,528
Bicycle,1,2019-06-27 00:40:50,22.77,7.439073,46.956,528
Bicycle,1,2019-06-27 00:41:00,22.78,7.439095,46.95559,529
Bicycle,1,2019-06-27 00:41:10,22.78,7.439154,46.95513,529
Bicycle,1,2019-06-27 00:41:20,22.78,7.439238,46.95473,529
Bicycle,1,2019-06-27 00:41:30,22.78,7.43923,46.9544,530
Bicycle,1,2019-06-27 00:41:40,22.84,7.439223,46.95403,530
Bicycle,1,2019-06-27 00:41:50,22.89,7.43919,46.95366,531
Bicycle,1,2019-06-27 00:42:00,22.94,7.439325,46.95333,531
Bicycle,1,2019-06-27 00:42:10,23.04,7.4398,46.95312,531
Bicycle,1,2019-06-27 00:42:20,23.17,7.440223,46.9528,531
Bicycle,1,2019-06-27 00:42:30,23.29,7.440601,46.95234,530
Bicycle,1,2019-06-27 00:42:40,23.4,7.440698,46.95189,528
Bicycle,1,2019-06-27 00:42:50,23.45,7.440688,46.95138,528
Bicycle,1,2019-06-27 00:43:00,23.51,7.440604,46.95106,531
Bicycle,1,2019-06-27 00:43:10,23.55,7.440724,46.9509,541
Bicycle,1,2019-06-27 00:43:20,23.63,7.441223,46.95081,550
Bicycle,1,2019-06-27 00:43:30,23.74,7.441663,46.9507,558
Bicycle,1,2019-06-27 00:43:40,23.83,7.442103,46.95055,566
Bicycle,1,2019-06-27 00:43:50,23.89,7.442526,46.95039,573
Bicycle,1,2019-06-27 00:44:00,23.97,7.443003,46.95023,574
Bicycle,1,2019-06-27 00:44:10,24.03,7.443486,46.95005,572
Bicycle,1,2019-06-27 00:44:20,24.1,7.444055,46.94992,566
Bicycle,1,2019-06-27 00:44:30,24.15,7.444206,46.94955,557
Bicycle,1,2019-06-27 00:44:40,24.18,7.444316,46.94924,554
Bicycle,1,2019-06-27 00:44:50,24.21,7.444723,46.9492,555
Bicycle,1,2019-06-27 00:45:00,24.25,7.445194,46.94913,556
Bicycle,1,2019-06-27 00:45:10,24.27,7.445725,46.94903,558
Bicycle,1,2019-06-27 00:45:20,24.31,7.446304,46.94893,562
Bicycle,1,2019-06-27 00:45:30,24.38,7.446883,46.94885,566
Bicycle,1,2019-06-27 00:45:40,24.43,7.447175,46.94876,564
Bicycle,1,2019-06-27 00:45:50,24.45,7.447486,46.94867,559
Bicycle,1,2019-06-27 00:46:00,24.45,7.447734,46.9486,564
Bicycle,1,2019-06-27 00:46:10,24.45,7.448126,46.94855,566
