"p_id","time_20_21","time_21_22","time_22_23","time_23_00","time_00_01","time_01_02","time_02_03","time_03_04","time_04_05","time_05_06","time_06_07","time_07_08","time_08_09","time_09_10","time_10_11","time_11_12","time_12_13","time_13_14","time_20_22","time_21_23","time_22_00","time_23_01","time_00_02","time_01_03","time_02_04","time_03_05","time_04_06","time_05_07","time_06_08","time_07_09","time_08_10","time_09_11","time_10_12","time_11_13","time_12_14","time_20_23","time_21_00","time_22_01","time_23_02","time_00_03","time_01_04","time_02_05","time_03_06","time_04_07","time_05_08","time_06_09","time_07_10","time_08_11","time_09_12","time_10_13","time_11_14","time_20_00","time_21_01","time_22_02","time_23_03","time_00_04","time_01_05","time_02_06","time_03_07","time_04_08","time_05_09","time_06_10","time_07_11","time_08_12","time_09_13","time_10_14","night_22_06"
5937,26.427,25.321,24.244,23.81,NA,NA,20.953,20.533,20.609,21.994,23,NA,NA,NA,NA,33.1,33.59,33.9,25.754,24.788,24.112,23.81,NA,20.953,20.683,20.567,21.373,22.191,23,NA,NA,NA,33.1,33.42,33.662,25.19,24.613,24.112,23.81,20.953,20.683,20.657,21.079,21.566,22.191,23,NA,NA,33.1,33.42,33.499,24.995,24.613,24.112,22.241,20.683,20.657,21.059,21.234,21.566,22.191,23,NA,33.1,33.42,33.499,21.983
5941,29.4,28.387,26.917,26.4,NA,NA,23.095,22.471,22.063,22.38,23.334,25.49,28.566,30.1,NA,NA,NA,NA,28.736,27.659,26.759,26.4,NA,23.095,22.693,22.286,22.238,22.707,24.728,27.068,28.77,30.1,NA,NA,NA,28.025,27.434,26.759,26.4,23.095,22.693,22.473,22.319,22.482,23.777,26.284,27.289,28.77,30.1,NA,NA,27.786,27.434,26.759,24.585,22.693,22.473,22.445,22.479,23.352,25.16,26.508,27.289,28.77,30.1,NA,23.751
5942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5944,NA,NA,NA,NA,NA,NA,25.3,24.749,24.25,24.381,24.92,25.698,26.532,26.9,NA,31.513,32.52,33.3,NA,NA,NA,NA,NA,25.3,24.896,24.522,24.322,24.565,25.423,26.126,26.581,26.9,31.513,32.171,32.701,NA,NA,NA,NA,25.3,24.896,24.651,24.471,24.455,25.001,25.873,26.182,26.581,30.465,32.171,32.357,NA,NA,NA,25.3,24.896,24.651,24.565,24.542,24.814,25.443,25.933,26.182,28.136,31.682,32.357,24.565
5947,26.227,25.29,24.277,23.896,NA,NA,21.595,21.104,21.024,21.589,24.041,25.8,NA,NA,NA,34.399,34.232,34.1,25.657,24.789,24.161,23.896,NA,21.595,21.279,21.068,21.335,22.428,24.765,25.8,NA,NA,34.399,34.29,34.201,25.141,24.629,24.161,23.896,21.595,21.279,21.19,21.255,21.938,23.08,24.765,25.8,NA,34.399,34.29,34.258,24.965,24.629,24.161,22.632,21.279,21.19,21.31,21.692,22.46,23.08,24.765,25.8,34.399,34.29,34.258,22.173
5950,26.566,25.892,24.999,24.6,NA,NA,22.871,22.639,22.372,22.361,22.872,23.696,24.582,25,NA,33.282,34.095,34.7,26.155,25.45,24.877,24.6,NA,22.871,22.722,22.518,22.366,22.536,23.405,24.151,24.638,25,33.282,33.813,34.235,25.723,25.298,24.877,24.6,22.871,22.722,22.6,22.461,22.479,22.982,23.882,24.213,24.638,31.4,33.813,33.959,25.565,25.298,24.877,23.651,22.722,22.6,22.528,22.526,22.831,23.444,23.948,24.213,27.364,32.994,33.959,23.239
5951,27.102,25.971,24.705,24.2,NA,NA,20.853,20.504,20.702,21.907,23.697,26.526,29.729,30.9,NA,37.2,37.721,38.1,26.413,25.344,24.551,24.2,NA,20.853,20.628,20.594,21.367,22.519,25.526,28.169,29.884,30.9,37.2,37.54,37.809,25.775,25.14,24.551,24.2,20.853,20.628,20.654,21.065,21.885,24.06,27.23,28.369,29.884,35.768,37.54,37.633,25.553,25.14,24.551,22.362,20.628,20.654,21.031,21.478,23.227,25.697,27.445,28.369,32.191,36.923,37.633,22.097
5952,29.427,28.204,26.79,26.173,NA,NA,23.384,23.158,23.057,23.408,24.33,25.786,27.659,28.5,NA,35.999,37.035,37.8,28.683,27.504,26.601,26.173,NA,23.384,23.239,23.112,23.25,23.723,25.271,26.747,27.771,28.5,35.999,36.676,37.212,27.975,27.266,26.601,26.173,23.384,23.239,23.175,23.218,23.491,24.516,26.24,26.875,27.771,34.295,36.676,36.861,27.721,27.266,26.601,24.641,23.239,23.175,23.245,23.392,24.154,25.424,26.372,26.875,30.366,35.916,36.861,24.261
5957,27.507,26.907,26.16,25.8,NA,NA,23.211,22.708,22.154,22.295,23.254,24.49,25.706,26.1,NA,NA,NA,NA,27.142,26.537,26.05,25.8,NA,23.211,22.887,22.456,22.232,22.623,24.052,25.114,25.759,26.1,NA,NA,NA,26.775,26.406,26.05,25.8,23.211,22.887,22.631,22.398,22.459,23.34,24.723,25.186,25.759,26.1,NA,NA,26.637,26.406,26.05,24.378,22.887,22.631,22.53,22.533,23.046,24.024,24.804,25.186,25.759,26.1,NA,23.595
5958,26.933,24.847,23.7,NA,NA,NA,NA,NA,19.8,21.048,23.254,25.543,27.689,28.5,NA,32.324,33.238,33.9,25.663,24.476,23.7,NA,NA,NA,NA,19.8,20.609,21.802,24.733,26.644,27.797,28.5,32.324,32.921,33.391,25.221,24.476,23.7,NA,NA,NA,19.8,20.609,21.275,23.24,25.932,26.779,27.797,31.455,32.921,33.082,25.221,24.476,23.7,NA,NA,19.8,20.609,21.275,22.619,24.525,26.082,26.779,29.224,32.51,33.082,21.356
5960,25.834,24.906,24.033,23.668,NA,NA,20.695,20.022,20.163,21.668,23.22,24.386,26.829,28.3,NA,33.183,33.835,34.2,25.269,24.474,23.922,23.668,NA,20.695,20.262,20.086,20.993,22.198,23.974,25.64,27.025,28.3,33.183,33.609,33.92,24.807,24.33,23.922,23.668,20.695,20.262,20.227,20.654,21.488,23.039,25.132,25.834,27.025,32.073,33.609,33.707,24.646,24.33,23.922,22.035,20.262,20.227,20.661,21.056,22.325,24.133,25.317,25.834,28.967,33.116,33.707,21.648
5961,NA,NA,NA,NA,NA,NA,NA,24.9,24.445,24.3,24.562,25.253,26.357,26.9,NA,34.179,34.563,34.9,NA,NA,NA,NA,NA,NA,24.9,24.639,24.365,24.39,25.009,25.819,26.429,26.9,34.179,34.43,34.641,NA,NA,NA,NA,NA,24.9,24.639,24.498,24.409,24.722,25.556,25.898,26.429,32.525,34.43,34.507,NA,NA,NA,NA,24.9,24.639,24.498,24.51,24.653,25.194,25.634,25.898,28.873,33.73,34.507,24.498
5963,27.887,26.846,25.475,24.9,NA,NA,22.384,22.106,22.039,22.927,24.607,27.351,30.393,31.6,NA,35.758,36.411,36.9,27.253,26.167,25.299,24.9,NA,22.384,22.205,22.076,22.529,23.502,26.381,28.912,30.554,31.6,35.758,36.185,36.525,26.588,25.94,25.299,24.9,22.384,22.205,22.147,22.381,22.992,24.982,28.008,29.109,30.554,34.813,36.185,36.303,26.35,25.94,25.299,23.518,22.205,22.147,22.382,22.731,24.252,26.545,28.219,29.109,32.195,35.759,36.303,23.265
5965,26.926,26.253,25.182,24.585,NA,NA,22.326,21.868,21.873,22.879,24.564,26.316,28.063,28.6,NA,34.773,36.097,37.1,26.516,25.722,25,24.585,NA,22.326,22.031,21.87,22.428,23.455,25.697,27.213,28.134,28.6,34.773,35.639,36.33,26.018,25.519,25,24.585,22.326,22.031,21.976,22.232,22.903,24.555,26.656,27.314,28.134,33.37,35.639,35.88,25.815,25.519,25,23.345,22.031,21.976,22.247,22.598,23.89,25.568,26.77,27.314,30.228,34.985,35.88,23.081
5967,27.357,25.728,24.311,23.813,NA,NA,21.295,20.835,20.7,21.297,22.744,24.982,27.696,28.9,NA,33.589,34.538,35.4,26.365,25.027,24.159,23.813,NA,21.295,20.999,20.773,21.029,21.792,24.191,26.375,27.856,28.9,33.589,34.209,34.738,25.598,24.809,24.159,23.813,21.295,20.999,20.894,20.961,21.411,23.019,25.613,26.559,27.856,32.523,34.209,34.405,25.346,24.809,24.159,22.43,20.999,20.894,21.015,21.241,22.444,24.369,25.805,26.559,29.664,33.716,34.405,21.967
5968,25.907,24.839,23.754,23.3,NA,NA,21.171,20.756,20.75,21.459,22.582,24.314,26.692,27.8,NA,33.724,33.958,34.2,25.257,24.302,23.615,23.3,NA,21.171,20.904,20.753,21.141,21.843,23.702,25.534,26.839,27.8,33.724,33.877,34.014,24.696,24.123,23.615,23.3,21.171,20.904,20.85,21.007,21.462,22.793,24.914,25.699,26.839,32.377,33.877,33.93,24.499,24.123,23.615,22.131,20.904,20.85,21.033,21.254,22.286,23.919,25.083,25.699,29.01,33.312,33.93,21.815
5971,28.9,27.834,27.201,25.4,NA,NA,23.811,24.096,24.6,NA,NA,NA,NA,NA,NA,NA,36.3,36.3,28.251,27.521,26.651,25.4,NA,23.811,23.995,24.216,24.6,NA,NA,NA,NA,NA,NA,36.3,36.3,27.859,27.142,26.651,25.4,23.811,23.995,24.096,24.216,24.6,NA,NA,NA,NA,NA,36.3,36.3,27.512,27.142,26.651,24.527,23.995,24.096,24.096,24.216,24.6,NA,NA,NA,NA,36.3,36.3,25.228
5972,26.2,NA,NA,NA,NA,NA,19.8,19.555,19.851,22.71,24.5,NA,NA,NA,NA,NA,NA,NA,26.2,NA,NA,NA,NA,19.8,19.621,19.69,21.429,23.062,24.5,NA,NA,NA,NA,NA,NA,26.2,NA,NA,NA,19.8,19.621,19.708,20.773,21.793,23.062,24.5,NA,NA,NA,NA,NA,26.2,NA,NA,19.8,19.621,19.708,20.663,21.074,21.793,23.062,24.5,NA,NA,NA,NA,20.663
5978,28.414,27.519,26.613,26.2,NA,NA,22.737,22.124,21.9,22.727,24.344,26.224,28.22,29.1,NA,35.322,35.6,NA,27.869,27.07,26.487,26.2,NA,22.737,22.343,22.022,22.356,23.28,25.559,27.248,28.337,29.1,35.322,35.459,35.6,27.399,26.914,26.487,26.2,22.737,22.343,22.188,22.275,22.799,24.412,26.638,27.383,28.337,33.908,35.459,35.459,27.23,26.914,26.487,24.298,22.343,22.188,22.35,22.6,23.789,25.511,26.783,27.383,30.54,34.632,35.459,23.602
5979,25.4,24.962,24.163,23.801,NA,NA,21.746,21.217,21.139,21.812,22.877,24.138,25.686,26.4,NA,31.398,31.774,32,25.107,24.567,24.053,23.801,NA,21.746,21.406,21.182,21.511,22.176,23.692,24.932,25.781,26.4,31.398,31.643,31.826,24.734,24.43,24.053,23.801,21.746,21.406,21.312,21.408,21.815,22.931,24.501,25.039,25.781,30.262,31.643,31.702,24.595,24.43,24.053,22.673,21.406,21.312,21.463,21.638,22.486,23.726,24.612,25.039,27.553,31.156,31.702,22.247
5983,NA,NA,NA,NA,NA,NA,20.056,19.727,20.097,21.323,22.1,NA,NA,NA,NA,34.645,34.942,35.2,NA,NA,NA,NA,NA,20.056,19.844,19.895,20.773,21.475,22.1,NA,NA,NA,34.645,34.839,35.002,NA,NA,NA,NA,20.056,19.844,19.932,20.407,20.931,21.475,22.1,NA,NA,34.645,34.839,34.899,NA,NA,NA,20.056,19.844,19.932,20.351,20.544,20.931,21.475,22.1,NA,34.645,34.839,34.899,20.351
5984,26.453,25.506,24.51,23.994,NA,NA,21.876,21.457,21.375,21.882,23.669,26.904,29.825,30.8,NA,35.842,36.333,36.7,25.876,25.013,24.352,23.994,NA,21.876,21.607,21.42,21.655,22.494,25.76,28.403,29.955,30.8,35.842,36.163,36.418,25.366,24.83,24.352,23.994,21.876,21.607,21.526,21.586,22.104,24.19,27.409,28.578,29.955,34.696,36.163,36.251,25.172,24.83,24.352,22.831,21.607,21.526,21.633,21.913,23.492,25.817,27.607,28.578,31.811,35.665,36.251,22.456
5986,27.402,26.509,25.421,24.937,NA,NA,22.311,21.829,21.734,22.441,23.63,25.099,26.9,27.7,NA,32,32.796,33.3,26.859,25.97,25.273,24.937,NA,22.311,22,21.786,22.124,22.847,24.579,26.023,27.006,27.7,32,32.52,32.913,26.321,25.785,25.273,24.937,22.311,22,21.907,22.021,22.459,23.713,25.521,26.145,27.006,31.023,32.52,32.649,26.126,25.785,25.273,23.495,22,21.907,22.068,22.273,23.222,24.633,25.648,26.145,28.581,32.073,32.649,23.038
5988,29.561,28.321,26.884,26.1,NA,NA,23.053,22.8,22.667,22.861,23.939,25.961,28.586,29.8,NA,33.1,34.374,35.2,28.807,27.61,26.645,26.1,NA,23.053,22.89,22.74,22.774,23.23,25.247,27.308,28.748,29.8,33.1,33.933,34.566,28.088,27.34,26.645,26.1,23.053,22.89,22.812,22.783,23.034,24.281,26.601,27.49,28.748,32.35,33.933,34.142,27.808,27.34,26.645,24.427,22.89,22.812,22.827,22.965,23.88,25.524,26.788,27.49,30.12,33.549,34.142,23.983
5993,27.074,26.413,25.879,25.7,NA,NA,24.666,24.378,23.851,23.58,23.972,25.201,26.564,27.1,NA,31.818,32.589,33.2,26.672,26.149,25.824,25.7,NA,24.666,24.481,24.138,23.702,23.715,24.766,25.9,26.636,27.1,31.818,32.322,32.731,26.376,26.069,25.824,25.7,24.666,24.481,24.261,23.938,23.762,24.286,25.496,25.988,26.636,30.746,32.322,32.467,26.28,26.069,25.824,25.132,24.481,24.261,24.056,23.944,24.178,24.944,25.59,25.988,28.27,31.837,32.467,24.591
5997,28.074,26.916,25.862,25.442,NA,NA,22.795,22.332,22.41,23.125,24.492,26.499,28.414,29.1,NA,34.713,35.657,36.4,27.37,26.394,25.734,25.442,NA,22.795,22.497,22.367,22.804,23.593,25.789,27.481,28.505,29.1,34.713,35.33,35.829,26.806,26.224,25.734,25.442,22.795,22.497,22.467,22.639,23.18,24.71,26.854,27.599,28.505,33.438,35.33,35.506,26.614,26.224,25.734,23.988,22.497,22.467,22.665,22.93,24.14,25.78,26.985,27.599,30.463,34.751,35.506,23.594
5999,25.741,24.579,23.638,23.364,NA,NA,21.726,21.112,21.368,23.559,25.2,NA,NA,NA,NA,37.133,36.961,36.7,25.034,24.113,23.554,23.364,NA,21.726,21.33,21.228,22.577,23.882,25.2,NA,NA,NA,37.133,37.02,36.9,24.512,23.979,23.554,23.364,21.726,21.33,21.344,22.065,22.889,23.882,25.2,NA,NA,37.133,37.02,36.967,24.35,23.979,23.554,22.465,21.33,21.344,22.01,22.317,22.889,23.882,25.2,NA,37.133,37.02,36.967,22.478
6001,29.021,28.342,27.622,27.4,NA,NA,26.1,NA,NA,25.7,26.277,28.05,30.429,31.3,NA,35.903,36.351,36.7,28.607,27.986,27.555,27.4,NA,26.1,26.1,NA,25.7,25.987,27.424,29.271,30.545,31.3,35.903,36.196,36.432,28.239,27.881,27.555,27.4,26.1,26.1,26.1,25.7,25.987,26.969,28.643,29.419,30.545,34.857,36.196,36.279,28.121,27.881,27.555,26.959,26.1,26.1,25.82,25.987,26.969,28.126,28.798,29.419,32.234,35.741,36.279,26.959
6002,26.514,25.338,23.942,23.3,NA,NA,21.884,21.207,20.767,21.455,22.944,25.808,29.859,31.7,NA,36.3,37.162,38,25.798,24.647,23.746,23.3,NA,21.884,21.448,21.007,21.146,21.964,24.797,27.887,30.104,31.7,36.3,36.864,37.356,25.105,24.406,23.746,23.3,21.884,21.448,21.21,21.167,21.547,23.443,26.85,28.165,30.104,35.255,36.864,37.051,24.85,24.406,23.746,22.523,21.448,21.21,21.283,21.446,22.779,25.296,27.134,28.165,32.058,36.384,37.051,22.029
6004,29.234,28.114,26.819,26.2,NA,NA,23.526,23.024,22.8,23.601,24.887,26.807,28.468,29,NA,35.629,37.174,38.3,28.553,27.473,26.63,26.2,NA,23.526,23.203,22.922,23.242,24.041,26.128,27.659,28.539,29,35.629,36.639,37.435,27.905,27.245,26.63,26.2,23.526,23.203,23.062,23.166,23.608,25.105,27.077,27.757,28.539,34.123,36.639,36.913,27.664,27.245,26.63,24.732,23.203,23.062,23.224,23.436,24.533,26.076,27.19,27.757,30.775,35.929,36.913,24.255
6007,26.261,25.113,23.997,23.537,NA,NA,21,20.905,21.534,23.466,25.251,26.15,27.893,28.8,NA,32.814,33.359,33.8,25.562,24.56,23.856,23.537,NA,21,20.939,21.191,22.6,24.075,25.832,27.044,28.014,28.8,32.814,33.17,33.461,24.977,24.377,23.856,23.537,21,20.939,21.147,22.007,23.189,24.873,26.668,27.172,28.014,31.902,33.17,33.274,24.774,24.377,23.856,22.144,20.939,21.147,21.845,22.515,24.044,25.745,26.793,27.172,29.528,32.764,33.274,22.454
6011,NA,NA,NA,NA,NA,NA,NA,NA,22.1,22.472,23.854,26.301,29.002,30.1,NA,33.8,34.521,34.9,NA,NA,NA,NA,NA,NA,NA,22.1,22.328,22.945,25.436,27.687,29.148,30.1,33.8,34.271,34.609,NA,NA,NA,NA,NA,NA,22.1,22.328,22.698,24.236,26.882,27.863,29.148,32.959,34.271,34.375,NA,NA,NA,NA,NA,22.1,22.328,22.698,23.802,25.612,27.071,27.863,30.615,33.884,34.375,22.328
6022,25.454,25.318,25.573,25.683,NA,NA,23.737,22.665,22.523,23.114,23.925,25.066,26.567,27.3,NA,31.557,32.293,32.7,25.371,25.444,25.607,25.683,NA,23.737,23.047,22.601,22.849,23.391,24.663,25.836,26.665,27.3,31.557,32.038,32.387,25.447,25.487,25.607,25.683,23.737,23.047,22.864,22.785,23.088,24.035,25.435,25.943,26.665,30.589,32.038,32.147,25.48,25.487,25.607,24.614,23.047,22.864,22.939,22.964,23.66,24.766,25.544,25.943,28.207,31.597,32.147,23.747
6023,28.654,27.667,26.486,25.983,NA,NA,23.868,23.392,22.971,23.103,23.762,24.84,26.487,27.1,NA,31.2,32.014,32.6,28.053,27.082,26.332,25.983,NA,23.868,23.562,23.2,23.044,23.329,24.459,25.685,26.568,27.1,31.2,31.732,32.15,27.467,26.885,26.332,25.983,23.868,23.562,23.355,23.166,23.204,23.91,25.281,25.788,26.568,30.268,31.732,31.875,27.258,26.885,26.332,24.822,23.562,23.355,23.279,23.259,23.677,24.654,25.388,25.788,28.029,31.302,31.875,24.204
6033,26.123,25.572,25.086,24.9,NA,NA,22.495,22.054,22.331,23.922,26.092,26.996,27.403,27.7,NA,30.361,31.03,31.4,25.788,25.331,25.029,24.9,NA,22.495,22.211,22.18,23.209,24.663,26.675,27.205,27.443,27.7,30.361,30.798,31.116,25.525,25.254,25.029,24.9,22.495,22.211,22.253,22.805,23.85,25.559,26.971,27.241,27.443,29.757,30.798,30.897,25.437,25.254,25.029,23.579,22.211,22.253,22.755,23.32,24.758,26.092,27.013,27.241,28.363,30.51,30.897,23.444
6038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6041,29.274,28.742,28.143,27.874,NA,NA,25.037,24.269,23.833,23.8,24.22,24.956,25.897,26.4,NA,31.055,31.989,32.8,28.95,28.445,28.061,27.874,NA,25.037,24.542,24.07,23.815,23.944,24.696,25.439,25.964,26.4,31.055,31.665,32.177,28.648,28.343,28.061,27.874,25.037,24.542,24.294,23.973,23.905,24.333,25.183,25.509,25.964,29.997,31.665,31.852,28.539,28.343,28.061,26.316,24.542,24.294,24.145,24.012,24.209,24.785,25.254,25.509,27.569,31.176,31.852,25.331
6043,28.93,28.067,26.378,25.3,NA,NA,22.999,22.656,22.65,23.227,24.334,25.835,27.6,28.3,NA,33.114,33.978,34.7,28.404,27.23,26.049,25.3,NA,22.999,22.778,22.654,22.968,23.606,25.304,26.741,27.693,28.3,33.114,33.679,34.145,27.647,26.885,26.049,25.3,22.999,22.778,22.734,22.859,23.272,24.463,26.235,26.854,27.693,32.02,33.679,33.847,27.316,26.885,26.049,24.037,22.778,22.734,22.882,23.091,24.013,25.369,26.356,26.854,29.403,33.179,33.847,23.841
6044,28.067,27.267,26.784,26.697,NA,NA,23.711,23.201,22.963,23.497,24.547,25.633,26.867,27.3,NA,31,32.279,33.2,27.581,27.028,26.757,26.697,NA,23.711,23.382,23.093,23.258,23.856,25.249,26.266,26.925,27.3,31,31.836,32.492,27.283,26.969,26.757,26.697,23.711,23.382,23.236,23.238,23.545,24.539,25.905,26.342,26.925,30.159,31.836,32.061,27.2,26.969,26.757,25.057,23.382,23.236,23.314,23.443,24.148,25.211,25.987,26.342,28.21,31.414,32.061,24.357
6045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5,28.085,29.5,NA,33.089,33.532,33.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5,27.573,28.273,29.5,33.089,33.378,33.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5,27.573,27.754,28.273,32.274,33.378,33.448,NA,NA,NA,NA,NA,NA,NA,NA,26.5,27.573,27.754,27.754,29.792,33.018,33.448,NA
6047,28.241,27.524,26.845,26.551,NA,NA,23.653,23.18,23,NA,NA,NA,NA,NA,NA,36.4,36.134,35.9,27.805,27.188,26.755,26.551,NA,23.653,23.348,23.143,23,NA,NA,NA,NA,NA,36.4,36.223,36.079,27.446,27.074,26.755,26.551,23.653,23.348,23.298,23.143,23,NA,NA,NA,NA,36.4,36.223,36.169,27.32,27.074,26.755,24.959,23.348,23.298,23.298,23.143,23,NA,NA,NA,36.4,36.223,36.169,24.854
6050,28.554,27.473,26.179,25.474,NA,NA,22.315,21.731,21.473,22.272,23.849,25.914,28.372,29.5,NA,35.889,36.871,37.6,27.896,26.832,25.963,25.474,NA,22.315,21.939,21.614,21.914,22.811,25.184,27.175,28.522,29.5,35.889,36.531,37.04,27.254,26.589,25.963,25.474,22.315,21.939,21.776,21.85,22.345,24.004,26.477,27.345,28.522,34.437,36.531,36.707,27.003,26.589,25.963,23.74,21.939,21.776,21.925,22.164,23.376,25.266,26.654,27.345,30.846,35.877,36.707,23.148
6052,27.26,25.83,25.3,25.3,NA,NA,23.896,23,23,23,23,24.029,26.27,27.3,NA,33.423,34.249,34.7,26.389,25.568,25.3,25.3,NA,23.896,23.32,23,23,23,23.666,25.179,26.407,27.3,33.423,33.963,34.353,25.983,25.52,25.3,25.3,23.896,23.32,23.208,23,23,23.397,24.722,25.334,26.407,32.031,33.963,34.084,25.886,25.52,25.3,24.529,23.32,23.208,23.145,23,23.298,24.226,24.873,25.334,28.62,33.344,34.084,23.798
6054,27.88,26.944,25.679,25.149,NA,NA,22.253,21.534,21.272,21.931,23.659,26.178,28.668,29.7,NA,34.9,35.305,35.6,27.31,26.318,25.517,25.149,NA,22.253,21.789,21.414,21.636,22.522,25.287,27.455,28.805,29.7,34.9,35.165,35.373,26.701,26.109,25.517,25.149,22.253,21.789,21.608,21.6,22.086,23.928,26.658,27.619,28.805,33.718,35.165,35.236,26.482,26.109,25.517,23.558,21.789,21.608,21.706,21.923,23.269,25.297,26.836,27.619,30.727,34.657,35.236,22.86
6055,31.5,31.5,31.5,31.5,NA,NA,22.1,22.1,21.872,22.373,23.959,26.192,28.134,28.9,NA,31.336,31.821,32.3,31.5,31.5,31.5,31.5,NA,22.1,22.1,21.997,22.148,22.916,25.402,27.188,28.235,28.9,31.336,31.653,31.932,31.5,31.5,31.5,31.5,22.1,22.1,22.02,22.131,22.552,24.175,26.51,27.313,28.235,30.782,31.653,31.759,31.5,31.5,31.5,26.338,22.1,22.02,22.126,22.419,23.604,25.318,26.65,27.313,29.213,31.397,31.759,24.964
6062,27.361,26.018,24.552,24,NA,NA,20.953,20.451,20.766,21.223,24.7,26.008,28.484,29.4,NA,33.7,34.568,34.9,26.543,25.292,24.384,24,NA,20.953,20.63,20.594,21.018,22.408,25.547,27.278,28.606,29.4,33.7,34.268,34.645,25.799,25.061,24.384,24,20.953,20.63,20.677,20.82,21.835,23.792,26.738,27.433,28.606,32.723,34.268,34.372,25.545,25.061,24.384,22.327,20.63,20.677,20.841,21.427,23.042,25.147,26.894,27.433,30.212,33.815,34.372,21.914
6066,27.981,27.081,26.638,26.508,NA,NA,22.895,22.348,22.318,23.239,24.954,27.087,28.562,29,NA,36.672,37.486,38.2,27.433,26.862,26.598,26.508,NA,22.895,22.543,22.335,22.826,23.826,26.332,27.844,28.621,29,36.672,37.204,37.652,27.136,26.798,26.598,26.508,22.895,22.543,22.464,22.659,23.3,25.079,27.237,27.928,28.621,34.929,37.204,37.368,27.047,26.798,26.598,24.524,22.543,22.464,22.697,23.019,24.395,26.085,27.34,27.928,31.16,36.442,37.368,23.878
6068,27.987,27.242,26.9,26.9,NA,NA,24.6,24.6,24.6,24.6,25.387,26.986,28.956,29.9,NA,33.355,33.765,34.1,27.534,27.073,26.9,26.9,NA,24.6,24.6,24.6,24.6,24.87,26.421,27.997,29.082,29.9,33.355,33.623,33.843,27.297,27.042,26.9,26.9,24.6,24.6,24.6,24.6,24.776,25.684,27.449,28.136,29.082,32.57,33.623,33.702,27.241,27.042,26.9,25.637,24.6,24.6,24.6,24.724,25.415,26.629,27.593,28.136,30.429,33.277,33.702,25.296
6069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6070,25.653,25.2,NA,NA,NA,NA,NA,NA,21.6,21.6,NA,29.1,29.812,30.3,NA,34.142,34.628,35,25.463,25.2,NA,NA,NA,NA,NA,21.6,21.6,21.6,29.1,29.56,29.877,30.3,34.142,34.46,34.715,25.463,25.2,NA,NA,NA,NA,21.6,21.6,21.6,25.771,29.56,29.627,29.877,33.269,34.46,34.549,25.463,25.2,NA,NA,NA,21.6,21.6,21.6,24.241,27.806,29.627,29.627,31.222,34.073,34.549,21.6
6077,27.245,25.865,24.536,24.1,NA,NA,20.937,20.32,20.12,20.837,21.953,23.844,25.961,26.7,NA,35.4,36.662,37.5,26.405,25.207,24.403,24.1,NA,20.937,20.54,20.229,20.516,21.219,23.176,24.93,26.06,26.7,35.4,36.225,36.857,25.707,25.009,24.403,24.1,20.937,20.54,20.393,20.447,20.836,22.228,24.305,25.059,26.06,33.423,36.225,36.435,25.48,25.009,24.403,22.363,20.54,20.393,20.527,20.684,21.706,23.306,24.446,25.059,29.005,35.34,36.435,21.7
6078,27.007,26.343,25.539,25,NA,NA,22.103,21.592,21.715,22.564,23.734,25.362,27.136,28,NA,33.2,33.2,NA,26.603,25.945,25.375,25,NA,22.103,21.774,21.648,22.183,22.964,24.787,26.272,27.251,28,33.2,33.2,33.2,26.206,25.776,25.375,25,22.103,21.774,21.753,21.977,22.528,23.886,25.74,26.399,27.251,32.018,33.2,33.2,26.035,25.776,25.375,23.409,21.774,21.753,21.997,22.252,23.348,24.825,25.872,26.399,29.127,32.457,33.2,23.02
