Typ,ID,Time,Temp,lon,lat,altitude
CWS,2,2019-06-27 01:56:38,24,7.4562691,46.9925251,549
CWS,2,2019-06-27 01:53:18,26.6,7.4560045324912,47.015221907451,565
CWS,2,NA,NA,7.444218,46.999713,-999
CWS,2,NA,NA,7.4568584,46.9865223,531
CWS,2,2019-06-27 01:59:46,NA,7.4548136,46.9971183,561
CWS,2,2019-06-27 01:59:41,24.1,7.4586409999999,46.9856176,548
CWS,2,2019-06-27 01:59:58,25,7.404237,46.996003,599
CWS,2,2019-06-27 02:01:26,26.9,7.4473291,47.0212397,612
CWS,2,2019-06-27 01:55:43,NA,7.439301,46.984925,540
CWS,2,2019-06-27 01:57:44,26.6,7.4304002,47.0039018,600
CWS,2,2019-06-27 01:51:11,24.1,7.4414591,47.0209658,572
CWS,2,2019-06-27 01:53:18,26.2,7.504689,46.958496,592
CWS,2,2019-06-27 01:54:46,25.8,7.49368,47.02078,524
CWS,2,2019-06-27 01:48:22,26.6,7.486982,46.928847,550
CWS,2,2019-06-27 01:52:56,23.9,7.5467906,46.9546491,565
CWS,2,NA,NA,7.423631,46.943554,556
CWS,2,NA,26.9,7.534921,46.929436,601
CWS,2,2019-06-27 01:58:02,26.5,7.492332,46.959678,-999
CWS,2,2019-06-27 01:52:56,26.3,7.4382968819411,47.02159595728,577
CWS,2,2019-06-27 01:55:59,NA,7.42798,47.003912,600
CWS,2,2019-06-27 01:52:46,26.8,7.4573687,46.9958763,554
CWS,2,2019-06-27 01:56:59,25.4,7.545934,46.958898,669
CWS,2,2019-06-27 01:56:10,23.4,7.499556,46.916985,-999
CWS,2,2019-06-27 01:58:19,27.3,7.490249,46.934701,645
CWS,2,2019-06-27 01:57:42,25.9,7.448938,46.951226,525
CWS,2,2019-06-27 01:54:57,24.8,7.436316,47.024518,-999
CWS,2,2019-06-27 01:51:40,27,7.449699,47.019622,557
CWS,2,2019-06-27 02:00:29,25.2,7.4642158,46.9099181,696
CWS,2,2019-06-27 02:01:18,24.8,7.419378,46.926328,-999
CWS,2,2019-06-27 01:51:17,24.8,7.4209023,46.9350684,558
CWS,2,2019-06-27 01:52:21,22.8,7.4296172291386,46.929158936503,597
CWS,2,2019-06-27 01:57:06,27.9,7.455139,46.995392,554
CWS,2,2019-06-27 02:01:30,25.7,7.466887,46.9486328,584
CWS,2,2019-06-27 01:56:09,24,7.474913,46.971128,-999
CWS,2,NA,NA,7.386666,46.882843,655
CWS,2,NA,NA,7.49652,46.9548,575
CWS,2,NA,NA,7.465845,46.938207,547
CWS,2,2019-06-27 02:00:23,24,7.4504762,46.9914165,509
CWS,2,2019-06-27 01:57:11,27.5,7.494957,47.021986,-999
CWS,2,2019-06-27 01:53:56,25.9,7.4355844,46.9572354,561
CWS,2,2019-06-27 01:59:32,23.4,7.540932,46.891877,518
CWS,2,2019-06-27 01:57:09,26,7.428654,46.927446,609
CWS,2,2019-06-27 01:54:54,23.7,7.48717,46.934269,562
CWS,2,NA,NA,7.4568368,46.9848852,523
CWS,2,2019-06-27 01:55:32,26.5,7.452936,46.947464,-999
CWS,2,2019-06-27 01:55:39,25.4,7.4333312311908,46.936398109949,545
CWS,2,2019-06-27 01:52:06,26.2,7.4213794,46.9279907,567
CWS,2,2019-06-27 01:55:25,23.9,7.440138,46.982554,502
CWS,2,2019-06-27 01:59:00,NA,7.502769,46.929986,561
CWS,2,2019-06-27 01:54:07,26.4,7.476299,46.9780803,554
CWS,2,2019-06-27 01:55:37,25.2,7.41826,46.935615,570
CWS,2,2019-06-27 01:52:07,27.4,7.456547,46.944678,-999
CWS,2,NA,NA,7.4571500904927,46.961087062999,560
CWS,2,2019-06-27 01:55:00,25.6,7.5043822,46.9315803,560
CWS,2,2019-06-27 01:56:25,24.6,7.4919249338592,46.954999778915,556
CWS,2,2019-06-27 01:56:51,27.2,7.44638,46.929272,554
CWS,2,2019-06-27 01:59:41,25.1,7.443288,46.97188,-999
CWS,2,2019-06-27 01:52:45,22.9,7.4855107,46.92943,547
CWS,2,2019-06-27 01:57:28,26.1,7.4779194,46.9466687,578
CWS,2,2019-06-27 02:00:42,28.3,7.4097885058067,46.94863070931,555
CWS,2,2019-06-27 01:55:59,23.3,7.477265,47.017658,-999
CWS,2,2019-06-27 01:51:09,24.6,7.394847,46.886028,724
CWS,2,2019-06-27 01:59:16,25.5,7.438292,46.929797,564
CWS,2,NA,NA,7.435225,46.971477,495
CWS,2,2019-06-27 02:01:12,24.5,7.3919783,46.9459604,555
CWS,2,2019-06-27 02:01:11,24.5,7.4607154,46.9540852,563
CWS,2,2019-06-27 02:00:30,NA,7.399493,46.990002,-999
CWS,2,2019-06-27 02:01:37,25.9,7.5328850999999,46.9592214,606
CWS,2,2019-06-27 02:00:18,23.4,7.4279586,46.9463509,538
CWS,2,2019-06-27 01:55:55,24.9,7.5397777000001,46.928452,619
CWS,2,2019-06-27 02:01:25,25.9,7.439795,46.944543,544
CWS,2,2019-06-27 01:58:55,24.1,7.4846747,47.0138958,539
CWS,2,2019-06-27 01:52:34,23.6,7.489094,46.975064,573
CWS,2,NA,NA,7.502517,46.9789562,628
CWS,2,2019-06-27 01:57:54,22.9,7.4425653275172,47.023177645213,572
CWS,2,2019-06-27 01:58:26,NA,7.4273286,46.9588575,570
CWS,2,2019-06-27 01:54:41,24.2,7.4064871,46.9438847,-999
