"time","time_orig","p_id","lon","lat","altitude","z","ta_int","UTM_x","UTM_y","cws_be_2019_meta$p_id"
2019-06-26 20:00:00,2019-06-26 20:00:07,7095,7.5457147582736,46.956269378285,602,607,30.7,389347.74343535,5201330.91288032,7095
2019-06-26 20:00:00,2019-06-26 19:52:28,7096,7.53672,46.956749,567,593,35.8,388664.363854061,5201396.94713873,7096
2019-06-26 20:00:00,2019-06-26 19:52:36,7097,7.4260001182556,46.961601257324,436,566,31.5,380251.057773329,5202099.36636866,7097
2019-06-26 20:00:00,2019-06-26 19:50:23,7098,7.4757812,46.9719757,606,553,NA,384060.733592792,5203177.34703961,7098
2019-06-26 20:00:00,NA,7105,7.3861386,46.944361,559,559,NA,377179.025535296,5200245.26345851,7105
2019-06-26 20:00:00,2019-06-26 19:59:18,7107,7.4736761,46.9354406,553,552,32,383821.555222944,5199120.57996859,7107
2019-06-26 20:00:00,2019-06-26 19:52:25,7110,7.441155,46.925391,663,674,31.8,381324.001699892,5198052.54648189,7110
2019-06-26 20:00:00,2019-06-26 19:58:17,7114,7.4566,47.0184895,561,561,37,382703.590562071,5208374.68290737,7114
2019-06-26 20:00:00,2019-06-26 20:01:18,7115,7.445795,46.941068,507,512,34,381711.773770264,5199787.60031606,7115
2019-06-26 20:00:00,2019-06-26 19:58:26,7118,7.4209767,46.9282435,564,564,34.9,379794.221404989,5198400.25707524,7118
2019-06-26 20:00:00,2019-06-26 20:01:02,7121,7.5286998748779,46.962501525879,-999,661,30.8,388066.150708409,5202047.60911797,7121
2019-06-26 20:00:00,NA,7122,7.4489998817444,47.020900726318,-999,560,NA,382131.308832269,5208654.04107251,7122
2019-06-26 20:00:00,2019-06-26 19:52:06,7127,7.4557013562981,46.990758676104,538,540,37.1,382574.532289549,5205294.47794784,7127
2019-06-26 20:00:00,2019-06-26 19:51:31,7129,7.4344614356742,46.938152381874,-999,534,30,380842.737625977,5199480.77207482,7129
2019-06-26 20:00:00,2019-06-26 19:53:08,7130,7.500771,46.980126,597,622,35.8,385978.875361207,5204046.36480302,7130
2019-06-26 20:00:00,NA,7131,7.502605,46.984535,-999,651,NA,386127.718728669,5204533.64078348,7131
2019-06-26 20:00:00,2019-06-26 19:55:52,7132,7.4546987,46.9961179,560,558,31.6,382510.04208766,5205891.51705643,7132
2019-06-26 20:00:00,NA,7133,7.5426968,46.8959382,529,529,NA,388993.53306208,5194631.02254635,7133
2019-06-26 20:00:00,2019-06-26 19:52:02,7137,7.394748,46.968891,499,508,31.3,377890.050506718,5202957.6484523,7137
2019-06-26 20:00:00,2019-06-26 19:58:32,7138,7.48333,46.95528,556,556,NA,384599.017283247,5201310.9287317,7138
2019-06-26 20:00:00,2019-06-26 19:56:36,7142,7.412302,46.924645,577,577,NA,379125.760264161,5198013.71845521,7142
2019-06-26 20:00:00,2019-06-26 19:59:31,7143,7.492586,46.976808,599,599,31.9,385349.296230278,5203689.60141567,7143
2019-06-26 20:00:00,2019-06-26 19:56:43,7145,7.445463,47.002276,580,581,32.5,381821.441269936,5206589.72153598,7145
2019-06-26 20:00:00,2019-06-26 19:52:49,7146,7.454218,47.018142,562,561,31.4,382521.802326459,5208339.63838543,7146
2019-06-26 20:00:00,2019-06-26 19:53:40,7147,7.500587,46.977559,615,617,32.6,385959.422865127,5203761.37886432,7147
2019-06-26 20:00:00,2019-06-26 19:57:45,7153,7.44327,46.943614,508,507,32.9,381525.220875997,5200074.33105259,7153
2019-06-26 20:00:00,2019-06-26 19:57:23,7156,7.458103,46.931825,517,519,33.2,382628.303180722,5198741.99870436,7156
2019-06-26 20:00:00,2019-06-26 19:51:22,7158,7.478327,46.933852,552,554,36.1,384172.133999933,5198937.16987025,7158
2019-06-26 20:00:00,NA,7159,7.4080319,46.9270014,611,610,NA,378805.991440491,5198282.15727049,7159
2019-06-26 20:00:00,2019-06-26 19:59:47,7160,7.459884,46.963472,558,560,NA,382832.965692924,5202256.03365384,7160
2019-06-26 20:00:00,2019-06-26 19:58:00,7161,7.4254360713847,46.941235868933,552,549,32.8,380162.686471823,5199837.17298227,7161
2019-06-26 20:00:00,NA,7164,7.49389,47.020841,523,524,NA,385542.563127242,5208580.80507443,7164
2019-06-26 20:00:00,2019-06-26 20:01:26,7166,7.445642,46.990234,538,533,NA,381808.494251683,5205251.30221543,7166
2019-06-26 20:00:00,2019-06-26 19:59:02,7169,7.478745,46.944358,-999,571,30,384226.60375623,5200104.00637197,7169
2019-06-26 20:00:00,2019-06-26 19:53:22,7175,7.446179,47.002729,579,581,35.25,381876.870597484,5206638.98041491,7175
2019-06-26 20:00:00,NA,7176,7.430277,46.883455,889,885,NA,380402.615792025,5193409.06272726,7176
2019-06-26 20:00:00,2019-06-26 19:54:22,7178,7.487395,46.97643,569,571,32,384953.675114557,5203655.20549981,7178
2019-06-26 20:00:00,2019-06-26 20:01:00,7182,7.507386,46.881251,553,555,NA,386272.813601428,5193049.5192286,7182
2019-06-26 20:00:00,NA,7187,7.4260105,46.9493625,555,558,NA,380224.536345419,5200739.34677016,7187
2019-06-26 20:00:00,NA,7188,7.458636,46.987557,550,551,NA,382790.672838092,5204934.30190437,7188
2019-06-26 20:00:00,2019-06-26 20:00:19,7189,7.453056,46.947579,542,538,35.6,382278.665863677,5200500.18977956,7189
2019-06-26 20:00:00,2019-06-26 19:53:21,7190,7.54385,46.927131,-999,616,NA,389145.721864516,5198095.60734721,7190
2019-06-26 20:00:00,2019-06-26 20:00:30,7192,7.427421,46.930407,571,573,31.3,380289.617851007,5198630.81145673,7192
2019-06-26 20:00:00,2019-06-26 19:55:00,7193,7.4770596,46.9316579,547,542,31.1,384070.927006752,5198695.2290786,7193
2019-06-26 20:00:00,2019-06-26 19:52:55,7196,7.528085,46.95883,-999,576,34.3,388011.71058034,5201640.49596344,7196
2019-06-26 20:00:00,2019-06-26 19:58:35,7198,7.542116,46.890828,524,525,30.05,388938.74140734,5194063.98897749,7198
2019-06-26 20:00:00,2019-06-26 19:59:19,7199,7.3885955102811,46.941244918897,-999,562,36.2,377358.884902642,5199895.15089099,7199
2019-06-26 20:00:00,2019-06-26 20:00:36,7201,7.4857898,46.9797014,590,596,30.1,384838.613569835,5204021.09243655,7201
2019-06-26 20:00:00,2019-06-26 19:53:03,7202,7.482016,46.944855,556,559,35.1,384476.605043483,5200154.40900254,7202
2019-06-26 20:00:00,2019-06-26 19:56:09,7203,7.4892048,47.0110202,556,555,36.6,385165.45902178,5207496.33784072,7203
2019-06-26 20:00:00,2019-06-26 20:01:36,7207,7.394022,46.944529,560,564,34.6,377779.354140802,5200251.61111769,7207
2019-06-26 20:00:00,2019-06-26 19:53:44,7208,7.396073,46.947351,553,554,NA,377941.856053775,5200562.00298758,7208
2019-06-26 20:00:00,2019-06-26 19:55:03,7209,7.46391,46.920976,563,564,32.6,383046.71896513,5197527.75686153,7209
2019-06-26 20:00:00,2019-06-26 19:56:09,7210,7.4710001945496,46.910301208496,570,572,NA,383563.41181132,5196331.00227522,7210
2019-06-26 20:00:00,2019-06-26 20:01:22,7211,7.508901,46.954489,630,632,34,386542.971780412,5201185.70005553,7211
2019-06-26 20:00:00,2019-06-26 19:54:06,7214,7.460041,46.995785,560,560,34.1,382915.485581618,5205846.52470194,7214
2019-06-26 20:00:00,2019-06-26 19:58:11,7216,7.3961201,46.9360459,562,563,32.2,377919.739050376,5199305.68045816,7216
2019-06-26 20:00:00,2019-06-26 19:52:05,7217,7.5427482,46.8996419,541,541,NA,389005.092717251,5195042.51255271,7217
2019-06-26 20:00:00,2019-06-26 20:00:45,7220,7.457319,47.025306,536,533,33.4,382773.157587594,5209131.08289781,7220
2019-06-26 20:00:00,2019-06-26 19:57:20,7225,7.458561,46.987557,550,551,32.2,382784.969736731,5204934.41411887,7225
2019-06-26 20:00:00,2019-06-26 20:01:27,7226,7.5025827,46.9788785,626,627,34.6,386114.009364692,5203905.1034469,7226
2019-06-26 20:00:00,2019-06-26 19:51:50,7227,7.4956645,46.954951,572,572,34.5,385536.813397403,5201256.28321079,7227
2019-06-26 20:00:00,2019-06-26 19:52:11,7228,7.4594346,46.9604446,558,560,33.1,382792.164411882,5201920.29204919,7228
2019-06-26 20:00:00,2019-06-26 20:00:36,7230,7.390832,46.939779,562,563,32.8,377525.753583222,5199728.75839573,7230
2019-06-26 20:00:00,2019-06-26 19:55:46,7231,7.441978,46.932206,544,542,35.4,381401.703236218,5198808.5996114,7231
2019-06-26 20:00:00,2019-06-26 19:57:32,7233,7.417466,46.939649,557,558,35,379552.548964666,5199673.04991603,7233
2019-06-26 20:00:00,2019-06-26 19:57:57,7234,7.453984,46.95857,565,565,NA,382373.374643821,5201720.14679109,7234
2019-06-26 20:00:00,2019-06-26 19:55:33,7237,7.4805881,46.9734137,530,529,NA,384429.461778003,5203330.04131666,7237
2019-06-26 20:00:00,2019-06-26 19:59:58,7240,7.512261,46.931935,570,569,32.7,386751.06738141,5198674.57900977,7240
2019-06-26 20:00:00,2019-06-26 19:55:09,7242,7.496406,46.9777,587,594,37.2,385641.734937145,5203783.14099629,7242
2019-06-26 20:00:00,2019-06-26 19:56:31,7244,7.49737,46.888072,531,534,NA,385524.186720784,5193822.04372121,7244
2019-06-26 20:00:00,2019-06-26 20:00:17,7245,7.503233,46.934145,564,565,NA,386068.54064287,5198933.2383283,7245
2019-06-26 20:00:00,2019-06-26 20:01:11,7247,7.502838,47.024398,517,521,NA,386230.117565958,5208963.032439,7247
2019-06-26 20:00:00,2019-06-26 19:57:50,7249,7.501129,46.974445,599,599,NA,385994.025558481,5203414.55209125,7249
2019-06-26 20:00:00,2019-06-26 20:01:11,7252,7.498764,46.941323,561,569,NA,385743.645620897,5199737.37986376,7252
2019-06-26 20:00:00,NA,7257,7.470347,46.951768,575,578,NA,383603.561267472,5200939.86196878,7257
2019-06-26 20:00:00,NA,7259,7.456148,47.015006,564,565,NA,382661.607379019,5207988.25996145,7259
2019-06-26 20:00:00,NA,7260,7.502349,46.887126,521,521,NA,385901.493081703,5193709.67084146,7260
2019-06-26 20:00:00,NA,7263,7.454001,46.947773,539,533,NA,382351.003686349,5200520.32888591,7263
2019-06-26 20:00:00,NA,7264,7.4757489,46.9719883,-999,553,NA,384058.303977566,5203178.79498194,7264
2019-06-26 20:00:00,NA,7265,7.403191,46.995242,590,591,NA,378591.972288274,5205872.73125997,7265
2019-06-26 20:00:00,NA,7266,7.483084,46.947425,556,558,NA,384563.40812188,5200438.42116431,7266
2019-06-26 20:00:00,NA,7268,7.384614,46.985682,626,619,NA,377157.650264029,5204839.35509675,7268
2019-06-26 20:00:00,NA,7270,7.498300075531,46.891300201416,519,519,NA,385601.907613897,5194179.4106812,7270
2019-06-26 20:00:00,NA,7271,7.485994,46.953849,555,557,NA,384798.642063148,5201147.99314117,7271
2019-06-26 20:00:00,NA,7274,7.465731,46.938187,548,549,NA,383222.783643019,5199437.56997359,7274
2019-06-26 20:00:00,NA,7276,7.4515333175647,46.945214820616,507,512,NA,382157.603304654,5200239.76372584,7276
2019-06-26 20:00:00,NA,7277,7.43861,46.95083,561,564,NA,381186.549530131,5200883.2445908,7277
2019-06-26 20:00:00,NA,7279,7.4279951600321,46.946829594327,541,540,NA,380369.915505982,5200454.85317433,7279
2019-06-26 20:00:00,NA,7281,7.4079587778027,46.919950305467,582,581,NA,378784.51791928,5197498.73815586,7281
2019-06-26 20:00:00,NA,7282,7.4113932,46.9237773,587,587,NA,379054.619601336,5197918.69903107,7282
2019-06-26 20:00:00,NA,7285,7.4338150299293,46.934980216265,548,549,NA,380786.497297471,5199129.25608448,7285
2019-06-26 20:00:00,NA,7290,7.3918991,46.9339012,564,566,NA,377593.572643805,5199073.93764719,7290
2019-06-26 20:00:00,NA,7291,7.4799683,46.9609625,554,554,NA,384355.481299084,5201947.33969554,7291
2019-06-26 20:00:00,NA,7293,7.505425,46.877959,544,552,NA,386116.434021436,5192686.55063298,7293
2019-06-26 20:00:00,NA,7294,7.460622,46.995597,561,561,NA,382959.248253536,5205824.76518134,7294
2019-06-26 20:00:00,NA,7298,7.44702,46.951716,522,516,NA,381828.445776527,5200968.9863103,7298
2019-06-26 20:00:00,NA,7299,7.44175,46.973581,511,512,NA,381475.750211963,5203406.64651252,7299
2019-06-26 20:00:00,NA,7300,7.4975585,46.8977372,517,517,NA,385559.113327642,5194895.78327151,7300
2019-06-26 20:00:00,NA,7302,7.4293248,46.944256,532,532,NA,380465.36981626,5200166.84060949,7302
2019-06-26 20:00:00,NA,7303,7.448923,46.951359,511,531,NA,381972.464176516,5200926.44836656,7303
2019-06-26 20:00:00,NA,7304,7.497727,46.985524,650,653,NA,385758.875024956,5204650.64349121,7304
2019-06-26 20:00:00,NA,7306,7.471201,46.980317,549,548,NA,383730.43299157,5204111.04612978,7306
2019-06-26 20:00:00,NA,7307,7.506693,46.931892,561,560,NA,386327.138173288,5198677.85749877,7307
2019-06-26 20:00:00,NA,7310,7.5305558,46.9571036,556,555,NA,388196.097982431,5201445.125685,7310
2019-06-26 20:00:00,NA,7311,7.486039,46.953829,555,557,NA,384802.023152145,5201145.70454776,7311
2019-06-26 20:00:00,NA,7314,7.436207,46.951283,565,566,NA,381004.701341154,5200937.22826965,7314
2019-06-26 20:00:00,NA,7318,7.4944887,46.9414472,560,562,NA,385418.530279753,5199757.42077607,7318
2019-06-26 20:00:00,NA,7321,7.389164,46.948211,560,562,NA,377418.057213953,5200668.34918653,7321
2019-06-26 20:00:00,NA,7323,7.455374,46.94095,551,550,NA,382440.547062583,5199760.07969795,7323
2019-06-26 20:00:00,NA,7324,7.53472,46.929411,601,600,NA,388455.414347525,5198361.91355143,7324
2019-06-26 20:00:00,NA,7325,7.49754,46.887976,531,534,NA,385536.933485946,5193811.12804033,7325
2019-06-26 20:00:00,NA,7327,7.471289,46.9803,549,550,NA,383737.088677855,5204109.02644701,7327
2019-06-26 20:00:00,NA,7328,7.4086999893188,46.923400878906,595,596,NA,378848.732104151,5197881.02751103,7328
2019-06-26 20:00:00,NA,7329,7.5429074,46.8996453,542,541,NA,389017.225395517,5195042.66514901,7329
2019-06-26 20:00:00,NA,7330,7.4167446915152,46.935987014676,555,556,NA,379489.433147769,5199267.22991997,7330
2019-06-26 20:00:00,NA,7331,7.4359902050832,46.945450705175,542,543,NA,380975.273902864,5200289.45760608,7331
2019-06-26 20:00:00,NA,7333,7.4594336,46.9604043,558,559,NA,382792.000304414,5201915.81529157,7333
2019-06-26 20:00:00,NA,7334,7.495114,47.022766,520,521,NA,385639.691535047,5208792.93052915,7334
2019-06-26 20:00:00,NA,7335,7.473952,46.946532,574,575,NA,383866.546386283,5200352.67644881,7335
2019-06-26 20:00:00,NA,7337,7.432678,46.937641,544,545,NA,380705.861884038,5199426.65811813,7337
2019-06-26 20:00:00,NA,7338,7.449059,46.937306,528,529,NA,381951.918068506,5199364.63800318,7338
2019-06-26 20:00:00,NA,7340,7.48922,46.975015,570,569,NA,385089.447750775,5203495.28807611,7340
2019-06-26 20:00:00,NA,7341,7.4509613058443,46.946318169068,515,529,NA,382116.495140054,5200363.23069597,7341
2019-06-26 20:00:00,NA,7342,7.4413623914699,46.93211092265,544,542,NA,381354.633205109,5198798.96570495,7342
2019-06-26 20:00:00,NA,7343,7.394768,46.96891,499,508,NA,377891.615111061,5202959.72862082,7343
2019-06-26 20:00:00,NA,7344,7.420454,46.927404,565,567,NA,379752.55152617,5198307.77140649,7344
2019-06-26 20:00:00,NA,7346,7.4102376,46.9103101,661,668,NA,378936.307160735,5196423.9804054,7346
2019-06-26 20:00:00,NA,7347,7.477993,47.017347,536,536,NA,384326.936505077,5208215.89871656,7347
2019-06-26 20:00:00,NA,7349,7.509965,46.938037,603,610,NA,386589.180893415,5199355.96782981,7349
2019-06-26 20:00:00,NA,7350,7.440388,46.978988,512,514,NA,381384.114693817,5204009.55031853,7350
2019-06-26 20:00:00,NA,7359,7.44358,46.961146,517,514,NA,381587.497450224,5202022.06587344,7359
2019-06-26 20:00:00,NA,7360,7.3919954,46.9349259,565,565,NA,377603.238025912,5199187.65422646,7360
2019-06-26 20:00:00,NA,7361,7.460193,46.995851,560,560,NA,382927.186269883,5205853.63166338,7361
2019-06-26 20:00:00,NA,7363,7.4736919,46.935552,553,552,NA,383822.998824914,5199132.93560426,7363
2019-06-26 20:00:00,NA,7364,7.458556,46.955595,562,563,NA,382714.722040658,5201382.70493197,7364
2019-06-26 20:00:00,NA,7365,7.5053000450134,47.019500732422,532,531,NA,386406.817273831,5208415.25291491,7365
2019-06-26 20:00:00,NA,7366,7.4114038,46.9237937,587,587,NA,379055.463515095,5197920.50508514,7366
2019-06-26 20:00:00,NA,7368,7.423926,46.97361,500,494,NA,380120.101631578,5203436.98401641,7368
2019-06-26 20:00:00,NA,7369,7.455702,47.025135,551,551,NA,382649.910559161,5209114.50308631,7369
2019-06-26 20:00:00,NA,7371,7.4717166720974,46.95080587322,575,575,NA,383705.69806358,5200830.9148346,7371
2019-06-26 20:00:00,NA,7373,7.445486,47.002293,580,581,NA,381823.227235192,5206591.57593305,7373
2019-06-26 20:00:00,NA,7376,7.5305301,46.957176,556,555,NA,388194.293439538,5201453.20765603,7376
2019-06-26 20:00:00,NA,7377,7.458628,46.955577,562,563,NA,382720.160947863,5201380.59698679,7377
2019-06-26 20:00:00,NA,7382,7.412417,46.972796,565,561,NA,379242.882392868,5203364.2020265,7382
2019-06-26 20:00:00,NA,7383,7.435701,46.956361,563,565,NA,380977.460050256,5201502.27762072,7383
2019-06-26 20:00:00,NA,7385,7.4101908465683,46.910581217246,655,653,NA,378933.357488743,5196454.17961198,7385
2019-06-26 20:00:00,NA,7390,7.4143813618896,47.001303738354,599,602,NA,379456.415678745,5206529.04845593,7390
