"ID","Year","DOY","HHMM","Seconds","Temp.degC","RelHum.percent","CO2.ppm","H2O.degC","Tdew.","Tfrost.","TIMESTAMP","TNUM","X","Y","Z","dateAndTime","TIMESTAMP_CEST","Equal_Temp_Flag","NbrofSats_Flag","Implausible_Flag","Route_Flag","log_dist_mean","log_dist","log_dist_name","log_temp_weighted_mean","log_temp","log_number_of_log","log_temp_difference","log_dist_mean.1","log_dist.1","log_dist_name.1","log_temp_weighted_mean.1","log_temp.1","log_number_of_log.1","log_temp_difference.1","log_temp_night_weighted_mean","delta_T_log","bicycle_T_diurnal_corrected","delta_T_log_interpolated","bicycle_T_diurnal_corr_interpolated"
107,2019,177,2207,NA,23.45,90.8,568.5,20.25,12.8,3.101,"2019-06-26 22:07:00",1561586820,7.444603,46.96982,552,2019-06-26 22:07:00,"2019-06-27 00:07:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,455.152490736303,"425.572388856153, 484.732592616454","Log_46,Log_70",26.0843270607455,"25.902, 26.292",2,2.63432706074552,NA,NA,NA,3.50682010247873,19.9431798975213
107,2019,177,2207,10,23.44,91.1,570.8,20.31,12.78,3.101,"2019-06-26 22:07:10",1561586830,7.444904,46.97011,551,2019-06-26 22:07:10,"2019-06-27 00:07:10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426.687294925692,"426.687294925692","V1",25.902,"25.902",1,2.462,NA,NA,NA,3.51343859792609,19.9265614020739
107,2019,177,2207,20,23.44,91.3,566.3,20.36,12.79,3.101,"2019-06-26 22:07:20",1561586840,7.445176,46.97045,551,2019-06-26 22:07:20,"2019-06-27 00:07:20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468.038053731796,"436.933784387204, 499.142323076387","Log_46,Log_51",25.3586778053926,"25.902, 24.738",2,1.91867780539256,NA,NA,NA,3.52051827250622,19.9194817274938
107,2019,177,2207,30,23.44,91.5,567.6,20.4,12.78,3.101,"2019-06-26 22:07:30",1561586850,7.445464,46.9708,551,2019-06-26 22:07:30,"2019-06-27 00:07:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467.358173464472,"451.167376197089, 483.548970731855","Log_46,Log_51",25.3401623605719,"25.902, 24.738",2,1.9001623605719,NA,NA,NA,3.52790869614521,19.9120913038548
107,2019,177,2207,40,23.44,91.7,566.4,20.44,12.8,3.101,"2019-06-26 22:07:40",1561586860,7.44574,46.97113,551,2019-06-26 22:07:40,"2019-06-27 00:07:40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470.209868886154,"467.914682688159, 472.50505508415","Log_46,Log_51",25.3228408556596,"25.902, 24.738",2,1.88284085565961,NA,NA,NA,3.53494026804779,19.9050597319522
107,2019,177,2207,50,23.45,91.6,567.4,20.44,12.79,3.101,"2019-06-26 22:07:50",1561586870,7.446021,46.97146,550,2019-06-26 22:07:50,"2019-06-27 00:07:50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476.464005058257,"487.570588056603, 465.357422059911","Log_46,Log_51",25.3064333271004,"25.902, 24.738",2,1.85643332710045,NA,NA,NA,3.54203427809285,19.9079657219072
107,2019,177,2208,NA,23.49,91.5,565.2,20.46,12.77,3.101,"2019-06-26 22:08:00",1561586880,7.446429,46.97183,547,2019-06-26 22:08:00,"2019-06-27 00:08:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467.921616680419,"467.921616680419","V1",24.738,"24.738",1,1.248,NA,NA,NA,3.55076428483178,19.9392357151682
107,2019,177,2208,10,23.51,91.3,572.1,20.47,12.79,3.101,"2019-06-26 22:08:10",1561586890,7.446941,46.97215,547,2019-06-26 22:08:10,"2019-06-27 00:08:10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,485.603363312738,"485.603363312738","V1",24.738,"24.738",1,1.228,NA,NA,NA,3.55959995181498,19.950400048185
107,2019,177,2208,20,23.51,91,559.9,20.46,12.79,3.101,"2019-06-26 22:08:20",1561586900,7.447361,46.97248,547,2019-06-26 22:08:20,"2019-06-27 00:08:20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,2019,177,2208,30,23.45,89.4,537.2,20.24,12.79,3.101,"2019-06-26 22:08:30",1561586910,7.447736,46.97278,549,2019-06-26 22:08:30,"2019-06-27 00:08:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,2019,177,2208,40,23.44,86.5,520.8,19.89,12.78,3.101,"2019-06-26 22:08:40",1561586920,7.448408,46.973,546,2019-06-26 22:08:40,"2019-06-27 00:08:40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,2019,177,2208,50,23.44,83.6,517.7,19.5,12.79,3.101,"2019-06-26 22:08:50",1561586930,7.449364,46.97338,542,2019-06-26 22:08:50,"2019-06-27 00:08:50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,2019,177,2209,NA,23.39,83.8,527.4,19.49,12.77,3.101,"2019-06-26 22:09:00",1561586940,7.450353,46.97382,537,2019-06-26 22:09:00,"2019-06-27 00:09:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
